# solver	iter	congestion-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.069568	0.000000
ecmp	3	0.013566	0.000000
ecmp	4	0.000000	0.000000
ecmp	5	0.000000	0.000000
ecmp	6	0.000000	0.000000
ecmp	7	0.000000	0.000000
ecmp	8	0.000000	0.000000
ecmp	9	0.005807	0.000000
ecmp	10	0.014395	0.000000
ecmp	11	0.021896	0.000000
ecmp	12	0.051845	0.000000
ecmp	13	0.060181	0.000000
ecmp	14	0.064485	0.000000
ecmp	15	0.016170	0.000000
ecmp	16	0.013889	0.000000
ecmp	17	0.074804	0.000000
ecmp	18	0.084470	0.000000
ecmp	19	0.098245	0.000000
ecmp	20	0.104391	0.000000
ecmp	21	0.077449	0.000000
ecmp	22	0.101841	0.000000
ecmp	23	0.107028	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.067093	0.000000
ksp	3	0.013037	0.000000
ksp	4	0.000000	0.000000
ksp	5	0.000000	0.000000
ksp	6	0.000000	0.000000
ksp	7	0.000000	0.000000
ksp	8	0.000000	0.000000
ksp	9	0.005557	0.000000
ksp	10	0.013839	0.000000
ksp	11	0.021098	0.000000
ksp	12	0.050061	0.000000
ksp	13	0.058043	0.000000
ksp	14	0.062177	0.000000
ksp	15	0.015559	0.000000
ksp	16	0.013351	0.000000
ksp	17	0.072203	0.000000
ksp	18	0.081662	0.000000
ksp	19	0.095136	0.000000
ksp	20	0.101151	0.000000
ksp	21	0.074788	0.000000
ksp	22	0.098668	0.000000
ksp	23	0.103745	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.071059	0.000000
mcf	3	0.013526	0.000000
mcf	4	0.000000	0.000000
mcf	5	0.000000	0.000000
mcf	6	0.000000	0.000000
mcf	7	0.000000	0.000000
mcf	8	0.000000	0.000000
mcf	9	0.005611	0.000000
mcf	10	0.013931	0.000000
mcf	11	0.021459	0.000000
mcf	12	0.052669	0.000000
mcf	13	0.061149	0.000000
mcf	14	0.065715	0.000000
mcf	15	0.016406	0.000000
mcf	16	0.013797	0.000000
mcf	17	0.076396	0.000000
mcf	18	0.086202	0.000000
mcf	19	0.100041	0.000000
mcf	20	0.106269	0.000000
mcf	21	0.078933	0.000000
mcf	22	0.103873	0.000000
mcf	23	0.109464	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.069130	0.000000
raeke	3	0.014970	0.000000
raeke	4	0.000000	0.000000
raeke	5	0.000839	0.000000
raeke	6	0.000000	0.000000
raeke	7	0.000000	0.000000
raeke	8	0.000000	0.000000
raeke	9	0.005997	0.000000
raeke	10	0.015887	0.000000
raeke	11	0.023432	0.000000
raeke	12	0.055832	0.000000
raeke	13	0.064157	0.000000
raeke	14	0.069210	0.000000
raeke	15	0.017408	0.000000
raeke	16	0.014529	0.000000
raeke	17	0.080477	0.000000
raeke	18	0.090670	0.000000
raeke	19	0.104955	0.000000
raeke	20	0.111477	0.000000
raeke	21	0.083475	0.000000
raeke	22	0.108687	0.000000
raeke	23	0.114501	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.069568	0.000000
semimcfecmp	3	0.014587	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.006244	0.000000
semimcfecmp	10	0.015478	0.000000
semimcfecmp	11	0.023544	0.000000
semimcfecmp	12	0.055725	0.000000
semimcfecmp	13	0.064594	0.000000
semimcfecmp	14	0.069165	0.000000
semimcfecmp	15	0.017388	0.000000
semimcfecmp	16	0.014934	0.000000
semimcfecmp	17	0.080125	0.000000
semimcfecmp	18	0.090412	0.000000
semimcfecmp	19	0.105071	0.000000
semimcfecmp	20	0.111609	0.000000
semimcfecmp	21	0.082940	0.000000
semimcfecmp	22	0.108887	0.000000
semimcfecmp	23	0.114407	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.070762	0.000000
semimcfksp	3	0.014587	0.000000
semimcfksp	4	0.000000	0.000000
semimcfksp	5	0.000035	0.000000
semimcfksp	6	0.000000	0.000000
semimcfksp	7	0.000000	0.000000
semimcfksp	8	0.000000	0.000000
semimcfksp	9	0.006244	0.000000
semimcfksp	10	0.015478	0.000000
semimcfksp	11	0.023544	0.000000
semimcfksp	12	0.055725	0.000000
semimcfksp	13	0.064594	0.000000
semimcfksp	14	0.069165	0.000000
semimcfksp	15	0.017388	0.000000
semimcfksp	16	0.014934	0.000000
semimcfksp	17	0.080125	0.000000
semimcfksp	18	0.090412	0.000000
semimcfksp	19	0.105071	0.000000
semimcfksp	20	0.111609	0.000000
semimcfksp	21	0.082940	0.000000
semimcfksp	22	0.108887	0.000000
semimcfksp	23	0.114407	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.071059	0.000000
semimcfmcf	3	0.014509	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.006189	0.000000
semimcfmcf	10	0.015526	0.000000
semimcfmcf	11	0.023292	0.000000
semimcfmcf	12	0.055858	0.000000
semimcfmcf	13	0.064712	0.000000
semimcfmcf	14	0.069099	0.000000
semimcfmcf	15	0.017448	0.000000
semimcfmcf	16	0.014873	0.000000
semimcfmcf	17	0.080113	0.000000
semimcfmcf	18	0.090588	0.000000
semimcfmcf	19	0.104934	0.000000
semimcfmcf	20	0.111635	0.000000
semimcfmcf	21	0.082948	0.000000
semimcfmcf	22	0.108631	0.000000
semimcfmcf	23	0.114674	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.070608	0.000000
semimcfraeke	3	0.014328	0.000000
semimcfraeke	4	0.000000	0.000000
semimcfraeke	5	0.000206	0.000000
semimcfraeke	6	0.000000	0.000000
semimcfraeke	7	0.000000	0.000000
semimcfraeke	8	0.000000	0.000000
semimcfraeke	9	0.006404	0.000000
semimcfraeke	10	0.015743	0.000000
semimcfraeke	11	0.023177	0.000000
semimcfraeke	12	0.055623	0.000000
semimcfraeke	13	0.064962	0.000000
semimcfraeke	14	0.068888	0.000000
semimcfraeke	15	0.017454	0.000000
semimcfraeke	16	0.014778	0.000000
semimcfraeke	17	0.080375	0.000000
semimcfraeke	18	0.090274	0.000000
semimcfraeke	19	0.105180	0.000000
semimcfraeke	20	0.111770	0.000000
semimcfraeke	21	0.082747	0.000000
semimcfraeke	22	0.108904	0.000000
semimcfraeke	23	0.114645	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.070911	0.000000
semimcfvlb	3	0.014333	0.000000
semimcfvlb	4	0.000000	0.000000
semimcfvlb	5	0.000137	0.000000
semimcfvlb	6	0.000000	0.000000
semimcfvlb	7	0.000000	0.000000
semimcfvlb	8	0.000000	0.000000
semimcfvlb	9	0.006583	0.000000
semimcfvlb	10	0.015136	0.000000
semimcfvlb	11	0.023248	0.000000
semimcfvlb	12	0.055755	0.000000
semimcfvlb	13	0.064685	0.000000
semimcfvlb	14	0.069179	0.000000
semimcfvlb	15	0.017235	0.000000
semimcfvlb	16	0.015161	0.000000
semimcfvlb	17	0.079599	0.000000
semimcfvlb	18	0.090783	0.000000
semimcfvlb	19	0.104972	0.000000
semimcfvlb	20	0.111573	0.000000
semimcfvlb	21	0.082733	0.000000
semimcfvlb	22	0.108902	0.000000
semimcfvlb	23	0.114494	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.069568	0.000000
spf	3	0.013566	0.000000
spf	4	0.000000	0.000000
spf	5	0.000000	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.005807	0.000000
spf	10	0.014395	0.000000
spf	11	0.021896	0.000000
spf	12	0.051845	0.000000
spf	13	0.060181	0.000000
spf	14	0.064485	0.000000
spf	15	0.016170	0.000000
spf	16	0.013889	0.000000
spf	17	0.074804	0.000000
spf	18	0.084470	0.000000
spf	19	0.098245	0.000000
spf	20	0.104391	0.000000
spf	21	0.077449	0.000000
spf	22	0.101841	0.000000
spf	23	0.107028	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.068756	0.000000
vlb	3	0.013264	0.000000
vlb	4	0.000000	0.000000
vlb	5	0.000000	0.000000
vlb	6	0.000000	0.000000
vlb	7	0.000000	0.000000
vlb	8	0.000000	0.000000
vlb	9	0.005659	0.000000
vlb	10	0.014062	0.000000
vlb	11	0.021170	0.000000
vlb	12	0.051610	0.000000
vlb	13	0.059424	0.000000
vlb	14	0.064536	0.000000
vlb	15	0.015639	0.000000
vlb	16	0.013434	0.000000
vlb	17	0.074867	0.000000
vlb	18	0.083834	0.000000
vlb	19	0.097638	0.000000
vlb	20	0.103775	0.000000
vlb	21	0.076830	0.000000
vlb	22	0.101113	0.000000
vlb	23	0.107336	0.000000

