# solver	iter	.0.900000-congestion	stddev
ecmp	0	0.530370	0.000000
ecmp	1	0.522596	0.000000
ecmp	2	0.638991	0.000000
ecmp	3	0.612024	0.000000
ecmp	4	0.611115	0.000000
ecmp	5	0.604353	0.000000
ecmp	6	0.610451	0.000000
ecmp	7	0.609678	0.000000
ecmp	8	0.602912	0.000000
ecmp	9	0.615717	0.000000
ecmp	10	0.613737	0.000000
ecmp	11	0.609177	0.000000
ecmp	12	0.611533	0.000000
ecmp	13	0.621534	0.000000
ecmp	14	0.626998	0.000000
ecmp	15	0.611719	0.000000
ecmp	16	0.610212	0.000000
ecmp	17	0.646924	0.000000
ecmp	18	0.651301	0.000000
ecmp	19	0.674101	0.000000
ecmp	20	0.685811	0.000000
ecmp	21	0.647906	0.000000
ecmp	22	0.692093	0.000000
ecmp	23	0.703693	0.000000
ksp	0	1.000000	0.000000
ksp	1	1.000000	0.000000
ksp	2	0.886989	0.000000
ksp	3	0.862486	0.000000
ksp	4	0.791324	0.000000
ksp	5	0.836702	0.000000
ksp	6	0.783836	0.000000
ksp	7	0.791163	0.000000
ksp	8	0.828727	0.000000
ksp	9	0.841047	0.000000
ksp	10	0.853461	0.000000
ksp	11	0.865608	0.000000
ksp	12	0.860592	0.000000
ksp	13	0.869873	0.000000
ksp	14	0.888400	0.000000
ksp	15	0.869937	0.000000
ksp	16	0.861378	0.000000
ksp	17	0.909461	0.000000
ksp	18	0.925289	0.000000
ksp	19	0.945129	0.000000
ksp	20	0.960930	0.000000
ksp	21	0.906134	0.000000
ksp	22	0.969790	0.000000
ksp	23	0.982086	0.000000
mcf	0	0.953070	0.000000
mcf	1	0.908547	0.000000
mcf	2	0.756828	0.000000
mcf	3	0.752795	0.000000
mcf	4	0.744202	0.000000
mcf	5	0.751776	0.000000
mcf	6	0.757330	0.000000
mcf	7	0.756337	0.000000
mcf	8	0.757477	0.000000
mcf	9	0.746205	0.000000
mcf	10	0.741995	0.000000
mcf	11	0.753167	0.000000
mcf	12	0.752130	0.000000
mcf	13	0.747169	0.000000
mcf	14	0.758276	0.000000
mcf	15	0.757304	0.000000
mcf	16	0.752096	0.000000
mcf	17	0.754176	0.000000
mcf	18	0.785425	0.000000
mcf	19	0.795907	0.000000
mcf	20	0.802017	0.000000
