# solver	iter	mean-congestion	stddev
ecmp	0	0.203093	0.000000
ecmp	1	0.199981	0.000000
ecmp	2	0.220922	0.000000
ecmp	3	0.201987	0.000000
ecmp	4	0.186356	0.000000
ecmp	5	0.196590	0.000000
ecmp	6	0.184399	0.000000
ecmp	7	0.184740	0.000000
ecmp	8	0.193618	0.000000
ecmp	9	0.197995	0.000000
ecmp	10	0.199752	0.000000
ecmp	11	0.202057	0.000000
ecmp	12	0.213716	0.000000
ecmp	13	0.216320	0.000000
ecmp	14	0.220095	0.000000
ecmp	15	0.203520	0.000000
ecmp	16	0.201180	0.000000
ecmp	17	0.223474	0.000000
ecmp	18	0.226768	0.000000
ecmp	19	0.231182	0.000000
ecmp	20	0.234245	0.000000
ecmp	21	0.224105	0.000000
ecmp	22	0.235733	0.000000
ecmp	23	0.237935	0.000000
ksp	0	0.360374	0.000000
ksp	1	0.359209	0.000000
ksp	2	0.332695	0.000000
ksp	3	0.311147	0.000000
ksp	4	0.293876	0.000000
ksp	5	0.304682	0.000000
ksp	6	0.291504	0.000000
ksp	7	0.291608	0.000000
ksp	8	0.300830	0.000000
ksp	9	0.305491	0.000000
ksp	10	0.307454	0.000000
ksp	11	0.309943	0.000000
ksp	12	0.323412	0.000000
ksp	13	0.326987	0.000000
ksp	14	0.331297	0.000000
ksp	15	0.310874	0.000000
ksp	16	0.308539	0.000000
ksp	17	0.334547	0.000000
ksp	18	0.337849	0.000000
ksp	19	0.340155	0.000000
ksp	20	0.342453	0.000000
ksp	21	0.335354	0.000000
ksp	22	0.343688	0.000000
ksp	23	0.344916	0.000000
mcf	0	0.299739	0.000000
mcf	1	0.299879	0.000000
mcf	2	0.258256	0.000000
mcf	3	0.247827	0.000000
mcf	4	0.233073	0.000000
mcf	5	0.242709	0.000000
mcf	6	0.234464	0.000000
mcf	7	0.234837	0.000000
mcf	8	0.241981	0.000000
mcf	9	0.242692	0.000000
mcf	10	0.242073	0.000000
mcf	11	0.245613	0.000000
mcf	12	0.253372	0.000000
mcf	13	0.255888	0.000000
mcf	14	0.258404	0.000000
mcf	15	0.244720	0.000000
mcf	16	0.243195	0.000000
mcf	17	0.264990	0.000000
mcf	18	0.263696	0.000000
mcf	19	0.265072	0.000000
mcf	20	0.267614	0.000000
mcf	21	0.260888	0.000000
mcf	22	0.271330	0.000000
mcf	23	0.269841	0.000000
raeke	0	0.292878	0.000000
raeke	1	0.287980	0.000000
raeke	2	0.276526	0.000000
raeke	3	0.264031	0.000000
raeke	4	0.239368	0.000000
raeke	5	0.253688	0.000000
raeke	6	0.235487	0.000000
raeke	7	0.231389	0.000000
raeke	8	0.250342	0.000000
raeke	9	0.259303	0.000000
raeke	10	0.257883	0.000000
raeke	11	0.259554	0.000000
raeke	12	0.277721	0.000000
raeke	13	0.284722	0.000000
raeke	14	0.286960	0.000000
raeke	15	0.263489	0.000000
raeke	16	0.263430	0.000000
raeke	17	0.290738	0.000000
raeke	18	0.293944	0.000000
raeke	19	0.297148	0.000000
raeke	20	0.304577	0.000000
raeke	21	0.298167	0.000000
raeke	22	0.301595	0.000000
raeke	23	0.310204	0.000000
semimcfecmp	0	0.206800	0.000000
semimcfecmp	1	0.203639	0.000000
semimcfecmp	2	0.204228	0.000000
semimcfecmp	3	0.199951	0.000000
semimcfecmp	4	0.188149	0.000000
semimcfecmp	5	0.195768	0.000000
semimcfecmp	6	0.186603	0.000000
semimcfecmp	7	0.186657	0.000000
semimcfecmp	8	0.193321	0.000000
semimcfecmp	9	0.196180	0.000000
semimcfecmp	10	0.197515	0.000000
semimcfecmp	11	0.199340	0.000000
semimcfecmp	12	0.209057	0.000000
semimcfecmp	13	0.210967	0.000000
semimcfecmp	14	0.214478	0.000000
semimcfecmp	15	0.200843	0.000000
semimcfecmp	16	0.198832	0.000000
semimcfecmp	17	0.216742	0.000000
semimcfecmp	18	0.219179	0.000000
semimcfecmp	19	0.222574	0.000000
semimcfecmp	20	0.225254	0.000000
semimcfecmp	21	0.217366	0.000000
semimcfecmp	22	0.226582	0.000000
semimcfecmp	23	0.228492	0.000000
semimcfksp	0	0.282633	0.000000
semimcfksp	1	0.265818	0.000000
semimcfksp	2	0.237410	0.000000
semimcfksp	3	0.229769	0.000000
semimcfksp	4	0.214770	0.000000
semimcfksp	5	0.223334	0.000000
semimcfksp	6	0.211766	0.000000
semimcfksp	7	0.211884	0.000000
semimcfksp	8	0.220013	0.000000
semimcfksp	9	0.224157	0.000000
semimcfksp	10	0.225563	0.000000
semimcfksp	11	0.230007	0.000000
semimcfksp	12	0.240160	0.000000
semimcfksp	13	0.242509	0.000000
semimcfksp	14	0.247117	0.000000
semimcfksp	15	0.231795	0.000000
semimcfksp	16	0.227352	0.000000
semimcfksp	17	0.249714	0.000000
semimcfksp	18	0.252484	0.000000
semimcfksp	19	0.256405	0.000000
semimcfksp	20	0.259986	0.000000
semimcfksp	21	0.248995	0.000000
semimcfksp	22	0.260239	0.000000
semimcfksp	23	0.263594	0.000000
semimcfmcf	0	0.299739	0.000000
semimcfmcf	1	0.298494	0.000000
semimcfmcf	2	0.258279	0.000000
semimcfmcf	3	0.255696	0.000000
semimcfmcf	4	0.243308	0.000000
semimcfmcf	5	0.253633	0.000000
semimcfmcf	6	0.244223	0.000000
semimcfmcf	7	0.244737	0.000000
semimcfmcf	8	0.251378	0.000000
semimcfmcf	9	0.252821	0.000000
semimcfmcf	10	0.252563	0.000000
semimcfmcf	11	0.256138	0.000000
semimcfmcf	12	0.264390	0.000000
semimcfmcf	13	0.266399	0.000000
semimcfmcf	14	0.268912	0.000000
semimcfmcf	15	0.255475	0.000000
semimcfmcf	16	0.253913	0.000000
semimcfmcf	17	0.270917	0.000000
semimcfmcf	18	0.274852	0.000000
semimcfmcf	19	0.276488	0.000000
semimcfmcf	20	0.277947	0.000000
semimcfmcf	21	0.271949	0.000000
semimcfmcf	22	0.282911	0.000000
semimcfmcf	23	0.281324	0.000000
semimcfraeke	0	0.286642	0.000000
semimcfraeke	1	0.267191	0.000000
semimcfraeke	2	0.232424	0.000000
semimcfraeke	3	0.226920	0.000000
semimcfraeke	4	0.210033	0.000000
semimcfraeke	5	0.220243	0.000000
semimcfraeke	6	0.211514	0.000000
semimcfraeke	7	0.208931	0.000000
semimcfraeke	8	0.218185	0.000000
semimcfraeke	9	0.222186	0.000000
semimcfraeke	10	0.224836	0.000000
semimcfraeke	11	0.224326	0.000000
semimcfraeke	12	0.237469	0.000000
semimcfraeke	13	0.242258	0.000000
semimcfraeke	14	0.241822	0.000000
semimcfraeke	15	0.225133	0.000000
semimcfraeke	16	0.224455	0.000000
semimcfraeke	17	0.247113	0.000000
semimcfraeke	18	0.249950	0.000000
semimcfraeke	19	0.251579	0.000000
semimcfraeke	20	0.259497	0.000000
semimcfraeke	21	0.246774	0.000000
semimcfraeke	22	0.255472	0.000000
semimcfraeke	23	0.255689	0.000000
semimcfvlb	0	0.250132	0.000000
semimcfvlb	1	0.256889	0.000000
semimcfvlb	2	0.225561	0.000000
semimcfvlb	3	0.219763	0.000000
semimcfvlb	4	0.206683	0.000000
semimcfvlb	5	0.214542	0.000000
semimcfvlb	6	0.206147	0.000000
semimcfvlb	7	0.205526	0.000000
semimcfvlb	8	0.212979	0.000000
semimcfvlb	9	0.215303	0.000000
semimcfvlb	10	0.211779	0.000000
semimcfvlb	11	0.218285	0.000000
semimcfvlb	12	0.230582	0.000000
semimcfvlb	13	0.231313	0.000000
semimcfvlb	14	0.232804	0.000000
semimcfvlb	15	0.221239	0.000000
semimcfvlb	16	0.216974	0.000000
semimcfvlb	17	0.239148	0.000000
semimcfvlb	18	0.245191	0.000000
semimcfvlb	19	0.251767	0.000000
semimcfvlb	20	0.255449	0.000000
semimcfvlb	21	0.234510	0.000000
semimcfvlb	22	0.253126	0.000000
semimcfvlb	23	0.250144	0.000000
spf	0	0.193615	0.000000
spf	1	0.190748	0.000000
spf	2	0.210100	0.000000
spf	3	0.195047	0.000000
spf	4	0.183099	0.000000
spf	5	0.190621	0.000000
spf	6	0.181145	0.000000
spf	7	0.180915	0.000000
spf	8	0.187788	0.000000
spf	9	0.191761	0.000000
spf	10	0.193113	0.000000
spf	11	0.194737	0.000000
spf	12	0.204424	0.000000
spf	13	0.206485	0.000000
spf	14	0.209941	0.000000
spf	15	0.196110	0.000000
spf	16	0.193908	0.000000
spf	17	0.211961	0.000000
spf	18	0.214441	0.000000
spf	19	0.217777	0.000000
spf	20	0.220490	0.000000
spf	21	0.212451	0.000000
spf	22	0.221883	0.000000
spf	23	0.223793	0.000000
vlb	0	0.263833	0.000000
vlb	1	0.259986	0.000000
vlb	2	0.265604	0.000000
vlb	3	0.241376	0.000000
vlb	4	0.224617	0.000000
vlb	5	0.227640	0.000000
vlb	6	0.222804	0.000000
vlb	7	0.221243	0.000000
vlb	8	0.223062	0.000000
vlb	9	0.231046	0.000000
vlb	10	0.231491	0.000000
vlb	11	0.241663	0.000000
vlb	12	0.251721	0.000000
vlb	13	0.248660	0.000000
vlb	14	0.262421	0.000000
vlb	15	0.240831	0.000000
vlb	16	0.236740	0.000000
vlb	17	0.266562	0.000000
vlb	18	0.271166	0.000000
vlb	19	0.263257	0.000000
vlb	20	0.271275	0.000000
vlb	21	0.260235	0.000000
vlb	22	0.266147	0.000000
vlb	23	0.267261	0.000000

