# solver	iter	mean-congestion	stddev
akecmp	0	1.045151	0.000000
akecmp	1	1.045151	0.000000
akmcf	0	0.491929	0.000000
akmcf	1	0.491929	0.000000
akraeke	0	0.652198	0.000000
akraeke	1	0.652198	0.000000
akvlb	0	0.581559	0.000000
akvlb	1	0.581559	0.000000
ecmp	0	1.045151	0.000000
ecmp	1	1.045151	0.000000
mcf	0	0.491929	0.000000
mcf	1	0.491929	0.000000
mwmcf	0	1.045151	0.000000
mwmcf	1	1.045151	0.000000
raeke	0	0.642515	0.000000
raeke	1	0.642515	0.000000
semimcfecmp	0	1.045151	0.000000
semimcfecmp	1	1.045151	0.000000
semimcfmcf	0	0.491929	0.000000
semimcfmcf	1	0.491929	0.000000
semimcfraeke	0	0.467103	0.000000
semimcfraeke	1	0.467103	0.000000
semimcfvlb	0	0.422889	0.000000
semimcfvlb	1	0.422889	0.000000
spf	0	1.045151	0.000000
spf	1	1.045151	0.000000
vlb	0	0.581559	0.000000
vlb	1	0.581559	0.000000

