# solver	iter	num_paths	stddev
ecmp	0	25.000000	0.000000
ecmp	1	25.000000	0.000000
ecmp	2	25.000000	0.000000
ecmp	3	25.000000	0.000000
ecmp	4	25.000000	0.000000
ecmp	5	25.000000	0.000000
ecmp	6	25.000000	0.000000
ecmp	7	25.000000	0.000000
ecmp	8	25.000000	0.000000
ecmp	9	25.000000	0.000000
ksp	0	60.000000	0.000000
ksp	1	60.000000	0.000000
ksp	2	60.000000	0.000000
ksp	3	60.000000	0.000000
ksp	4	60.000000	0.000000
ksp	5	60.000000	0.000000
ksp	6	60.000000	0.000000
ksp	7	60.000000	0.000000
ksp	8	60.000000	0.000000
ksp	9	60.000000	0.000000
mcf	0	38.000000	0.000000
mcf	1	38.000000	0.000000
mcf	2	38.000000	0.000000
mcf	3	38.000000	0.000000
mcf	4	38.000000	0.000000
mcf	5	38.000000	0.000000
mcf	6	38.000000	0.000000
mcf	7	38.000000	0.000000
mcf	8	38.000000	0.000000
mcf	9	38.000000	0.000000
mwmcf	0	25.000000	0.000000
mwmcf	1	25.000000	0.000000
mwmcf	2	25.000000	0.000000
mwmcf	3	25.000000	0.000000
mwmcf	4	25.000000	0.000000
mwmcf	5	25.000000	0.000000
mwmcf	6	25.000000	0.000000
mwmcf	7	25.000000	0.000000
mwmcf	8	25.000000	0.000000
mwmcf	9	25.000000	0.000000
raeke	0	1017.000000	0.000000
raeke	1	1017.000000	0.000000
raeke	2	1017.000000	0.000000
raeke	3	1017.000000	0.000000
raeke	4	1017.000000	0.000000
raeke	5	1017.000000	0.000000
raeke	6	1017.000000	0.000000
raeke	7	1017.000000	0.000000
raeke	8	1017.000000	0.000000
raeke	9	1017.000000	0.000000
semimcfecmp	0	20.000000	0.000000
semimcfecmp	1	20.000000	0.000000
semimcfecmp	2	20.000000	0.000000
semimcfecmp	3	20.000000	0.000000
semimcfecmp	4	20.000000	0.000000
semimcfecmp	5	20.000000	0.000000
semimcfecmp	6	20.000000	0.000000
semimcfecmp	7	20.000000	0.000000
semimcfecmp	8	20.000000	0.000000
semimcfecmp	9	20.000000	0.000000
semimcfksp	0	60.000000	0.000000
semimcfksp	1	60.000000	0.000000
semimcfksp	2	60.000000	0.000000
semimcfksp	3	60.000000	0.000000
semimcfksp	4	60.000000	0.000000
semimcfksp	5	60.000000	0.000000
semimcfksp	6	60.000000	0.000000
semimcfksp	7	60.000000	0.000000
semimcfksp	8	60.000000	0.000000
semimcfksp	9	60.000000	0.000000
semimcfmcf	0	37.000000	0.000000
semimcfmcf	1	37.000000	0.000000
semimcfmcf	2	37.000000	0.000000
semimcfmcf	3	37.000000	0.000000
semimcfmcf	4	37.000000	0.000000
semimcfmcf	5	37.000000	0.000000
semimcfmcf	6	37.000000	0.000000
semimcfmcf	7	37.000000	0.000000
semimcfmcf	8	37.000000	0.000000
semimcfmcf	9	37.000000	0.000000
semimcfraeke	0	1095.000000	0.000000
semimcfraeke	1	1095.000000	0.000000
semimcfraeke	2	1095.000000	0.000000
semimcfraeke	3	1095.000000	0.000000
semimcfraeke	4	1095.000000	0.000000
semimcfraeke	5	1095.000000	0.000000
semimcfraeke	6	1095.000000	0.000000
semimcfraeke	7	1095.000000	0.000000
semimcfraeke	8	1095.000000	0.000000
semimcfraeke	9	1095.000000	0.000000
semimcfvlb	0	213.000000	0.000000
semimcfvlb	1	213.000000	0.000000
semimcfvlb	2	213.000000	0.000000
semimcfvlb	3	213.000000	0.000000
semimcfvlb	4	213.000000	0.000000
semimcfvlb	5	213.000000	0.000000
semimcfvlb	6	213.000000	0.000000
semimcfvlb	7	213.000000	0.000000
semimcfvlb	8	213.000000	0.000000
semimcfvlb	9	213.000000	0.000000
spf	0	25.000000	0.000000
spf	1	25.000000	0.000000
spf	2	25.000000	0.000000
spf	3	25.000000	0.000000
spf	4	25.000000	0.000000
spf	5	25.000000	0.000000
spf	6	25.000000	0.000000
spf	7	25.000000	0.000000
spf	8	25.000000	0.000000
spf	9	25.000000	0.000000
vlb	0	214.000000	0.000000
vlb	1	201.000000	0.000000
vlb	2	217.000000	0.000000
vlb	3	206.000000	0.000000
vlb	4	197.000000	0.000000
vlb	5	212.000000	0.000000
vlb	6	203.000000	0.000000
vlb	7	213.000000	0.000000
vlb	8	199.000000	0.000000
vlb	9	215.000000	0.000000

