# solver	iter	.0.900000-congestion	stddev
ecmp	0	0.265185	0.000000
ecmp	1	0.261298	0.000000
ecmp	2	0.255727	0.000000
ecmp	3	0.223357	0.000000
ecmp	4	0.198075	0.000000
ecmp	5	0.212349	0.000000
ecmp	6	0.194271	0.000000
ecmp	7	0.196739	0.000000
ecmp	8	0.207709	0.000000
ecmp	9	0.216509	0.000000
ecmp	10	0.221893	0.000000
ecmp	11	0.226038	0.000000
ecmp	12	0.242550	0.000000
ecmp	13	0.246713	0.000000
ecmp	14	0.249570	0.000000
ecmp	15	0.221152	0.000000
ecmp	16	0.218573	0.000000
ecmp	17	0.252793	0.000000
ecmp	18	0.258857	0.000000
ecmp	19	0.266908	0.000000
ecmp	20	0.270586	0.000000
ecmp	21	0.256032	0.000000
ecmp	22	0.281303	0.000000
ecmp	23	0.283423	0.000000
ksp	0	0.492034	0.000000
ksp	1	0.486418	0.000000
ksp	2	0.356757	0.000000
ksp	3	0.316033	0.000000
ksp	4	0.281496	0.000000
ksp	5	0.298816	0.000000
ksp	6	0.275524	0.000000
ksp	7	0.275358	0.000000
ksp	8	0.293034	0.000000
ksp	9	0.303335	0.000000
ksp	10	0.306593	0.000000
ksp	11	0.313704	0.000000
ksp	12	0.339511	0.000000
ksp	13	0.345359	0.000000
ksp	14	0.354269	0.000000
ksp	15	0.321583	0.000000
ksp	16	0.313076	0.000000
ksp	17	0.362360	0.000000
ksp	18	0.368058	0.000000
ksp	19	0.376379	0.000000
ksp	20	0.382524	0.000000
ksp	21	0.361795	0.000000
ksp	22	0.389283	0.000000
ksp	23	0.395003	0.000000
mcf	0	0.504703	0.000000
mcf	1	0.487205	0.000000
mcf	2	0.427902	0.000000
mcf	3	0.474332	0.000000
mcf	4	0.374847	0.000000
mcf	5	0.362980	0.000000
mcf	6	0.392015	0.000000
mcf	7	0.388494	0.000000
mcf	8	0.418641	0.000000
mcf	9	0.383279	0.000000
mcf	10	0.380291	0.000000
mcf	11	0.390646	0.000000
mcf	12	0.412151	0.000000
mcf	13	0.494655	0.000000
mcf	14	0.475170	0.000000
mcf	15	0.379398	0.000000
mcf	16	0.377382	0.000000
mcf	17	0.438784	0.000000
mcf	18	0.456608	0.000000
mcf	19	0.464000	0.000000
mcf	20	0.554036	0.000000
mcf	21	0.439502	0.000000
mcf	22	0.472287	0.000000
mcf	23	0.477092	0.000000
raeke	0	0.404466	0.000000
raeke	1	0.398827	0.000000
raeke	2	0.338279	0.000000
raeke	3	0.296998	0.000000
raeke	4	0.266114	0.000000
raeke	5	0.279394	0.000000
raeke	6	0.257576	0.000000
raeke	7	0.260706	0.000000
raeke	8	0.277640	0.000000
raeke	9	0.287565	0.000000
raeke	10	0.291559	0.000000
raeke	11	0.296881	0.000000
raeke	12	0.323631	0.000000
raeke	13	0.323896	0.000000
raeke	14	0.335219	0.000000
raeke	15	0.303145	0.000000
raeke	16	0.297080	0.000000
raeke	17	0.343924	0.000000
raeke	18	0.347439	0.000000
raeke	19	0.358519	0.000000
raeke	20	0.364666	0.000000
raeke	21	0.344702	0.000000
raeke	22	0.368240	0.000000
raeke	23	0.374109	0.000000
semimcfecmp	0	0.287222	0.000000
semimcfecmp	1	0.274961	0.000000
semimcfecmp	2	0.245580	0.000000
semimcfecmp	3	0.223223	0.000000
semimcfecmp	4	0.196854	0.000000
semimcfecmp	5	0.213378	0.000000
semimcfecmp	6	0.195716	0.000000
semimcfecmp	7	0.192118	0.000000
semimcfecmp	8	0.203010	0.000000
semimcfecmp	9	0.215364	0.000000
semimcfecmp	10	0.217921	0.000000
semimcfecmp	11	0.223086	0.000000
semimcfecmp	12	0.238508	0.000000
semimcfecmp	13	0.251480	0.000000
