# solver	iter	.0.950000-congestion	stddev
semimcfecmp	22	0.000263	0.000000
semimcfecmp	23	0.000252	0.000000
semimcfecmp	24	0.000249	0.000000
semimcfecmp	25	0.000258	0.000000
semimcfecmp	26	0.000258	0.000000
semimcfecmp	27	0.000246	0.000000
semimcfecmp	28	0.000272	0.000000
semimcfecmp	29	0.000261	0.000000
semimcfecmp	30	0.000236	0.000000
semimcfecmp	31	0.000243	0.000000
semimcfecmp	32	0.000274	0.000000
semimcfecmp	33	0.000260	0.000000
semimcfecmp	34	0.000290	0.000000
semimcfecmp	35	0.000292	0.000000
semimcfecmp	36	0.000284	0.000000
semimcfecmp	37	0.000287	0.000000
semimcfecmp	38	0.000295	0.000000
semimcfecmp	39	0.000286	0.000000
semimcfecmp	40	0.000303	0.000000
semimcfecmp	41	0.000301	0.000000
semimcfecmp	42	0.000276	0.000000
semimcfecmp	43	0.000308	0.000000
semimcfecmp	44	0.000341	0.000000
semimcfecmp	45	0.000285	0.000000
semimcfecmp	46	0.000315	0.000000
semimcfecmp	47	0.000305	0.000000
semimcfecmp	48	0.000286	0.000000
semimcfecmp	49	0.000300	0.000000
semimcfecmp	50	0.000338	0.000000
semimcfecmp	51	0.000346	0.000000
semimcfecmp	52	0.000375	0.000000
semimcfecmp	53	0.000355	0.000000
semimcfecmp	54	0.000321	0.000000
semimcfecmp	55	0.000339	0.000000
semimcfecmp	56	0.000371	0.000000
semimcfecmp	57	0.000408	0.000000
semimcfecmp	58	0.000391	0.000000
semimcfecmp	59	0.000375	0.000000
semimcfecmp	60	0.000361	0.000000
semimcfecmp	61	0.000352	0.000000
semimcfecmp	62	0.000370	0.000000
semimcfecmp	63	0.000350	0.000000
semimcfecmp	64	0.000353	0.000000
semimcfecmp	65	0.000351	0.000000
semimcfecmp	66	0.000348	0.000000
semimcfecmp	67	0.000363	0.000000
semimcfecmp	68	0.000355	0.000000
semimcfecmp	69	0.000347	0.000000
semimcfecmp	70	0.000355	0.000000
semimcfecmp	71	0.000365	0.000000
semimcfecmp	72	0.000349	0.000000
semimcfecmp	73	0.000380	0.000000
semimcfecmp	74	0.000377	0.000000
semimcfecmp	75	0.000355	0.000000
semimcfecmp	76	0.000374	0.000000
semimcfecmp	77	0.000394	0.000000
semimcfecmp	78	0.000334	0.000000
semimcfecmp	79	0.000355	0.000000
semimcfecmp	80	0.000364	0.000000
semimcfecmp	81	0.000376	0.000000
semimcfecmp	82	0.000389	0.000000
semimcfecmp	83	0.000376	0.000000
semimcfecmp	84	0.000338	0.000000
semimcfecmp	85	0.000368	0.000000
semimcfecmp	86	0.000377	0.000000
semimcfecmp	87	0.000367	0.000000
semimcfecmp	88	0.000403	0.000000
semimcfecmp	89	0.000383	0.000000
semimcfecmp	90	0.000386	0.000000
semimcfecmp	91	0.000405	0.000000
semimcfecmp	92	0.000393	0.000000
semimcfecmp	93	0.000384	0.000000
semimcfecmp	94	0.000404	0.000000
semimcfecmp	95	0.000413	0.000000
semimcfecmp	96	0.000368	0.000000
semimcfecmp	97	0.000387	0.000000
semimcfecmp	98	0.000399	0.000000
semimcfecmp	99	0.000414	0.000000
semimcfmcf	0	0.000556	0.000000
semimcfmcf	1	0.000562	0.000000
semimcfmcf	2	0.000656	0.000000
semimcfmcf	3	0.000621	0.000000
semimcfmcf	4	0.000676	0.000000
semimcfmcf	5	0.000615	0.000000
semimcfmcf	6	0.000507	0.000000
semimcfmcf	7	0.000497	0.000000
semimcfmcf	8	0.000568	0.000000
semimcfmcf	9	0.000577	0.000000
semimcfmcf	10	0.000640	0.000000
semimcfmcf	11	0.000590	0.000000
semimcfmcf	12	0.000556	0.000000
semimcfmcf	13	0.000542	0.000000
semimcfmcf	14	0.000518	0.000000
semimcfmcf	15	0.000559	0.000000
semimcfmcf	16	0.000579	0.000000
semimcfmcf	17	0.000538	0.000000
semimcfmcf	18	0.000528	0.000000
semimcfmcf	19	0.000544	0.000000
semimcfmcf	20	0.000590	0.000000
semimcfmcf	21	0.000576	0.000000
semimcfmcf	22	0.000606	0.000000
semimcfmcf	23	0.000584	0.000000
semimcfmcf	24	0.000631	0.000000
semimcfmcf	25	0.000622	0.000000
semimcfmcf	26	0.000586	0.000000
semimcfmcf	27	0.000573	0.000000
semimcfmcf	28	0.000631	0.000000
semimcfmcf	29	0.000596	0.000000
semimcfmcf	30	0.000561	0.000000
semimcfmcf	31	0.000600	0.000000
semimcfmcf	32	0.000636	0.000000
semimcfmcf	33	0.000579	0.000000
semimcfmcf	34	0.000652	0.000000
semimcfmcf	35	0.000661	0.000000
semimcfmcf	36	0.000644	0.000000
semimcfmcf	37	0.000665	0.000000
semimcfmcf	38	0.000681	0.000000
semimcfmcf	39	0.000680	0.000000
semimcfmcf	40	0.000732	0.000000
semimcfmcf	41	0.000696	0.000000
semimcfmcf	42	0.000691	0.000000
semimcfmcf	43	0.000706	0.000000
semimcfmcf	44	0.000755	0.000000
semimcfmcf	45	0.000759	0.000000
semimcfmcf	46	0.000820	0.000000
semimcfmcf	47	0.000753	0.000000
semimcfmcf	48	0.000652	0.000000
semimcfmcf	49	0.000691	0.000000
semimcfmcf	50	0.000728	0.000000
semimcfmcf	51	0.000760	0.000000
semimcfmcf	52	0.000856	0.000000
semimcfmcf	53	0.000811	0.000000
semimcfmcf	54	0.000798	0.000000
semimcfmcf	55	0.000844	0.000000
semimcfmcf	56	0.000922	0.000000
semimcfmcf	57	0.000858	0.000000
semimcfmcf	58	0.000875	0.000000
semimcfmcf	59	0.000881	0.000000
semimcfmcf	60	0.000873	0.000000
semimcfmcf	61	0.000871	0.000000
semimcfmcf	62	0.000897	0.000000
semimcfmcf	63	0.000877	0.000000
semimcfmcf	64	0.000848	0.000000
semimcfmcf	65	0.000815	0.000000
semimcfmcf	66	0.000863	0.000000
semimcfmcf	67	0.000894	0.000000
semimcfmcf	68	0.000883	0.000000
semimcfmcf	69	0.000846	0.000000
semimcfmcf	70	0.000896	0.000000
semimcfmcf	71	0.000922	0.000000
semimcfmcf	72	0.000880	0.000000
semimcfmcf	73	0.000916	0.000000
semimcfmcf	74	0.000909	0.000000
semimcfmcf	75	0.000858	0.000000
semimcfmcf	76	0.000852	0.000000
semimcfmcf	77	0.000865	0.000000
semimcfmcf	78	0.000762	0.000000
semimcfmcf	79	0.000765	0.000000
semimcfmcf	80	0.000897	0.000000
semimcfmcf	81	0.000924	0.000000
semimcfmcf	82	0.000941	0.000000
semimcfmcf	83	0.000939	0.000000
semimcfmcf	84	0.000846	0.000000
semimcfmcf	85	0.000934	0.000000
semimcfmcf	86	0.000945	0.000000
semimcfmcf	87	0.000918	0.000000
semimcfmcf	88	0.001050	0.000000
semimcfmcf	89	0.001014	0.000000
semimcfmcf	90	0.000992	0.000000
semimcfmcf	91	0.001025	0.000000
semimcfmcf	92	0.000988	0.000000
semimcfmcf	93	0.000916	0.000000
semimcfmcf	94	0.000956	0.000000
semimcfmcf	95	0.000916	0.000000
semimcfmcf	96	0.000901	0.000000
semimcfmcf	97	0.000854	0.000000
semimcfmcf	98	0.000851	0.000000
semimcfmcf	99	0.000984	0.000000
semimcfraeke	0	0.000502	0.000000
semimcfraeke	1	0.000522	0.000000
semimcfraeke	2	0.000677	0.000000
semimcfraeke	3	0.000510	0.000000
semimcfraeke	4	0.000561	0.000000
semimcfraeke	5	0.000652	0.000000
semimcfraeke	6	0.000464	0.000000
semimcfraeke	7	0.000514	0.000000
semimcfraeke	8	0.000544	0.000000
semimcfraeke	9	0.000559	0.000000
semimcfraeke	10	0.000533	0.000000
semimcfraeke	11	0.000530	0.000000
semimcfraeke	12	0.000485	0.000000
semimcfraeke	13	0.000524	0.000000
semimcfraeke	14	0.000507	0.000000
semimcfraeke	15	0.000569	0.000000
semimcfraeke	16	0.000481	0.000000
semimcfraeke	17	0.000457	0.000000
semimcfraeke	18	0.000498	0.000000
semimcfraeke	19	0.000524	0.000000
semimcfraeke	20	0.000599	0.000000
semimcfraeke	21	0.000479	0.000000
semimcfraeke	22	0.000502	0.000000
semimcfraeke	23	0.000524	0.000000
semimcfraeke	24	0.000590	0.000000
semimcfraeke	25	0.000578	0.000000
semimcfraeke	26	0.000549	0.000000
semimcfraeke	27	0.000582	0.000000
semimcfraeke	28	0.000573	0.000000
semimcfraeke	29	0.000541	0.000000
semimcfraeke	30	0.000457	0.000000
semimcfraeke	31	0.000572	0.000000
semimcfraeke	32	0.000610	0.000000
semimcfraeke	33	0.000475	0.000000
semimcfraeke	34	0.000600	0.000000
semimcfraeke	35	0.000604	0.000000
semimcfraeke	36	0.000530	0.000000
semimcfraeke	37	0.000539	0.000000
semimcfraeke	38	0.000597	0.000000
semimcfraeke	39	0.000569	0.000000
semimcfraeke	40	0.000648	0.000000
semimcfraeke	41	0.000613	0.000000
semimcfraeke	42	0.000665	0.000000
semimcfraeke	43	0.000574	0.000000
semimcfraeke	44	0.000596	0.000000
semimcfraeke	45	0.000607	0.000000
semimcfraeke	46	0.000704	0.000000
semimcfraeke	47	0.000612	0.000000
semimcfraeke	48	0.000706	0.000000
semimcfraeke	49	0.000671	0.000000
semimcfraeke	50	0.000783	0.000000
semimcfraeke	51	0.000743	0.000000
semimcfraeke	52	0.000830	0.000000
semimcfraeke	53	0.000787	0.000000
semimcfraeke	54	0.000699	0.000000
semimcfraeke	55	0.000741	0.000000
semimcfraeke	56	0.000822	0.000000
semimcfraeke	57	0.000895	0.000000
semimcfraeke	58	0.000833	0.000000
semimcfraeke	59	0.000830	0.000000
semimcfraeke	60	0.000809	0.000000
semimcfraeke	61	0.000810	0.000000
semimcfraeke	62	0.000823	0.000000
semimcfraeke	63	0.000843	0.000000
semimcfraeke	64	0.000859	0.000000
semimcfraeke	65	0.000715	0.000000
semimcfraeke	66	0.000797	0.000000
semimcfraeke	67	0.000833	0.000000
semimcfraeke	68	0.000793	0.000000
semimcfraeke	69	0.000749	0.000000
semimcfraeke	70	0.000803	0.000000
semimcfraeke	71	0.000806	0.000000
semimcfraeke	72	0.000775	0.000000
semimcfraeke	73	0.000868	0.000000
semimcfraeke	74	0.000703	0.000000
semimcfraeke	75	0.000762	0.000000
semimcfraeke	76	0.000825	0.000000
semimcfraeke	77	0.000892	0.000000
semimcfraeke	78	0.000726	0.000000
semimcfraeke	79	0.000822	0.000000
semimcfraeke	80	0.000781	0.000000
semimcfraeke	81	0.000880	0.000000
semimcfraeke	82	0.000818	0.000000
semimcfraeke	83	0.000800	0.000000
semimcfraeke	84	0.000728	0.000000
semimcfraeke	85	0.000775	0.000000
semimcfraeke	86	0.000849	0.000000
semimcfraeke	87	0.000867	0.000000
semimcfraeke	88	0.000863	0.000000
semimcfraeke	89	0.000831	0.000000
semimcfraeke	90	0.000933	0.000000
semimcfraeke	91	0.000845	0.000000
semimcfraeke	92	0.000894	0.000000
semimcfraeke	93	0.000889	0.000000
semimcfraeke	94	0.000916	0.000000
semimcfraeke	95	0.000926	0.000000
semimcfraeke	96	0.000780	0.000000
semimcfraeke	97	0.000853	0.000000
semimcfraeke	98	0.000813	0.000000
semimcfraeke	99	0.000848	0.000000
semimcfvlb	0	0.000424	0.000000
semimcfvlb	1	0.000430	0.000000
semimcfvlb	2	0.000475	0.000000
semimcfvlb	3	0.000621	0.000000
semimcfvlb	4	0.000466	0.000000
semimcfvlb	5	0.000482	0.000000
semimcfvlb	6	0.000507	0.000000
semimcfvlb	7	0.000368	0.000000
semimcfvlb	8	0.000405	0.000000
semimcfvlb	9	0.000443	0.000000
semimcfvlb	10	0.000475	0.000000
semimcfvlb	11	0.000590	0.000000
semimcfvlb	12	0.000517	0.000000
semimcfvlb	13	0.000460	0.000000
semimcfvlb	14	0.000450	0.000000
semimcfvlb	15	0.000454	0.000000
semimcfvlb	16	0.000579	0.000000
semimcfvlb	17	0.000538	0.000000
semimcfvlb	18	0.000393	0.000000
semimcfvlb	19	0.000458	0.000000
semimcfvlb	20	0.000502	0.000000
semimcfvlb	21	0.000576	0.000000
semimcfvlb	22	0.000541	0.000000
semimcfvlb	23	0.000584	0.000000
semimcfvlb	24	0.000621	0.000000
semimcfvlb	25	0.000590	0.000000
semimcfvlb	26	0.000437	0.000000
semimcfvlb	27	0.000424	0.000000
semimcfvlb	28	0.000544	0.000000
semimcfvlb	29	0.000542	0.000000
semimcfvlb	30	0.000382	0.000000
semimcfvlb	31	0.000463	0.000000
semimcfvlb	32	0.000503	0.000000
semimcfvlb	33	0.000391	0.000000
semimcfvlb	34	0.000551	0.000000
semimcfvlb	35	0.000546	0.000000
semimcfvlb	36	0.000644	0.000000
semimcfvlb	37	0.000430	0.000000
semimcfvlb	38	0.000539	0.000000
semimcfvlb	39	0.000680	0.000000
semimcfvlb	40	0.000595	0.000000
semimcfvlb	41	0.000529	0.000000
semimcfvlb	42	0.000563	0.000000
semimcfvlb	43	0.000456	0.000000
semimcfvlb	44	0.000548	0.000000
semimcfvlb	45	0.000443	0.000000
semimcfvlb	46	0.000819	0.000000
semimcfvlb	47	0.000454	0.000000
semimcfvlb	48	0.000648	0.000000
semimcfvlb	49	0.000463	0.000000
semimcfvlb	50	0.000661	0.000000
semimcfvlb	51	0.000512	0.000000
semimcfvlb	52	0.000598	0.000000
semimcfvlb	53	0.000811	0.000000
semimcfvlb	54	0.000772	0.000000
semimcfvlb	55	0.000519	0.000000
semimcfvlb	56	0.000740	0.000000
semimcfvlb	57	0.000858	0.000000
semimcfvlb	58	0.000732	0.000000
semimcfvlb	59	0.000881	0.000000
semimcfvlb	60	0.000861	0.000000
semimcfvlb	61	0.000666	0.000000
semimcfvlb	62	0.000556	0.000000
semimcfvlb	63	0.000800	0.000000
semimcfvlb	64	0.000848	0.000000
semimcfvlb	65	0.000714	0.000000
semimcfvlb	66	0.000838	0.000000
semimcfvlb	67	0.000593	0.000000
semimcfvlb	68	0.000779	0.000000
semimcfvlb	69	0.000496	0.000000
semimcfvlb	70	0.000760	0.000000
semimcfvlb	71	0.000567	0.000000
semimcfvlb	72	0.000547	0.000000
semimcfvlb	73	0.000605	0.000000
semimcfvlb	74	0.000806	0.000000
semimcfvlb	75	0.000761	0.000000
semimcfvlb	76	0.000569	0.000000
semimcfvlb	77	0.000592	0.000000
semimcfvlb	78	0.000524	0.000000
semimcfvlb	79	0.000525	0.000000
semimcfvlb	80	0.000735	0.000000
semimcfvlb	81	0.000563	0.000000
semimcfvlb	82	0.000597	0.000000
semimcfvlb	83	0.000646	0.000000
semimcfvlb	84	0.000526	0.000000
semimcfvlb	85	0.000649	0.000000
semimcfvlb	86	0.000786	0.000000
semimcfvlb	87	0.000918	0.000000
semimcfvlb	88	0.000611	0.000000
semimcfvlb	89	0.000969	0.000000
semimcfvlb	90	0.000790	0.000000
semimcfvlb	91	0.000628	0.000000
semimcfvlb	92	0.000958	0.000000
semimcfvlb	93	0.000887	0.000000
semimcfvlb	94	0.000918	0.000000
semimcfvlb	95	0.000911	0.000000
semimcfvlb	96	0.000700	0.000000
semimcfvlb	97	0.000689	0.000000
semimcfvlb	98	0.000851	0.000000
semimcfvlb	99	0.000952	0.000000
spf	0	0.000263	0.000000
spf	1	0.000267	0.000000
spf	2	0.000274	0.000000
spf	3	0.000255	0.000000
spf	4	0.000291	0.000000
spf	5	0.000279	0.000000
spf	6	0.000252	0.000000
spf	7	0.000249	0.000000
spf	8	0.000247	0.000000
spf	9	0.000253	0.000000
spf	10	0.000269	0.000000
spf	11	0.000276	0.000000
spf	12	0.000265	0.000000
spf	13	0.000264	0.000000
spf	14	0.000257	0.000000
spf	15	0.000260	0.000000
spf	16	0.000270	0.000000
spf	17	0.000250	0.000000
spf	18	0.000241	0.000000
spf	19	0.000248	0.000000
spf	20	0.000263	0.000000
spf	21	0.000253	0.000000
spf	22	0.000267	0.000000
spf	23	0.000252	0.000000
spf	24	0.000250	0.000000
spf	25	0.000258	0.000000
spf	26	0.000258	0.000000
spf	27	0.000246	0.000000
spf	28	0.000272	0.000000
spf	29	0.000265	0.000000
spf	30	0.000240	0.000000
spf	31	0.000247	0.000000
spf	32	0.000279	0.000000
spf	33	0.000268	0.000000
spf	34	0.000297	0.000000
spf	35	0.000296	0.000000
spf	36	0.000287	0.000000
spf	37	0.000289	0.000000
spf	38	0.000310	0.000000
spf	39	0.000287	0.000000
spf	40	0.000307	0.000000
spf	41	0.000308	0.000000
spf	42	0.000295	0.000000
spf	43	0.000328	0.000000
spf	44	0.000351	0.000000
spf	45	0.000319	0.000000
spf	46	0.000344	0.000000
spf	47	0.000325	0.000000
spf	48	0.000304	0.000000
spf	49	0.000319	0.000000
spf	50	0.000350	0.000000
spf	51	0.000364	0.000000
spf	52	0.000391	0.000000
spf	53	0.000370	0.000000
spf	54	0.000339	0.000000
spf	55	0.000362	0.000000
spf	56	0.000401	0.000000
spf	57	0.000415	0.000000
spf	58	0.000414	0.000000
spf	59	0.000401	0.000000
spf	60	0.000389	0.000000
spf	61	0.000365	0.000000
spf	62	0.000397	0.000000
spf	63	0.000367	0.000000
spf	64	0.000384	0.000000
spf	65	0.000393	0.000000
spf	66	0.000393	0.000000
spf	67	0.000409	0.000000
spf	68	0.000372	0.000000
spf	69	0.000389	0.000000
spf	70	0.000369	0.000000
spf	71	0.000380	0.000000
spf	72	0.000363	0.000000
spf	73	0.000387	0.000000
spf	74	0.000384	0.000000
spf	75	0.000363	0.000000
spf	76	0.000380	0.000000
spf	77	0.000403	0.000000
spf	78	0.000337	0.000000
spf	79	0.000352	0.000000
spf	80	0.000371	0.000000
spf	81	0.000381	0.000000
spf	82	0.000393	0.000000
spf	83	0.000381	0.000000
spf	84	0.000347	0.000000
spf	85	0.000400	0.000000
spf	86	0.000422	0.000000
spf	87	0.000410	0.000000
spf	88	0.000451	0.000000
spf	89	0.000389	0.000000
spf	90	0.000400	0.000000
spf	91	0.000413	0.000000
spf	92	0.000405	0.000000
spf	93	0.000418	0.000000
spf	94	0.000431	0.000000
spf	95	0.000448	0.000000
spf	96	0.000396	0.000000
spf	97	0.000412	0.000000
spf	98	0.000416	0.000000
spf	99	0.000434	0.000000
vlb	0	0.000556	0.000000
vlb	1	0.000562	0.000000
vlb	2	0.000656	0.000000
vlb	3	0.000621	0.000000
vlb	4	0.000676	0.000000
vlb	5	0.000615	0.000000
vlb	6	0.000507	0.000000
vlb	7	0.000497	0.000000
vlb	8	0.000568	0.000000
vlb	9	0.000577	0.000000
vlb	10	0.000640	0.000000
vlb	11	0.000590	0.000000
vlb	12	0.000556	0.000000
vlb	13	0.000542	0.000000
vlb	14	0.000518	0.000000
vlb	15	0.000559	0.000000
vlb	16	0.000579	0.000000
vlb	17	0.000538	0.000000
vlb	18	0.000528	0.000000
vlb	19	0.000544	0.000000
vlb	20	0.000590	0.000000
vlb	21	0.000576	0.000000
vlb	22	0.000606	0.000000
vlb	23	0.000584	0.000000
vlb	24	0.000631	0.000000
vlb	25	0.000622	0.000000
vlb	26	0.000586	0.000000
vlb	27	0.000573	0.000000
vlb	28	0.000631	0.000000
vlb	29	0.000596	0.000000
vlb	30	0.000561	0.000000
vlb	31	0.000600	0.000000
vlb	32	0.000636	0.000000
vlb	33	0.000579	0.000000
vlb	34	0.000652	0.000000
vlb	35	0.000661	0.000000
vlb	36	0.000644	0.000000
vlb	37	0.000665	0.000000
vlb	38	0.000681	0.000000
vlb	39	0.000680	0.000000
vlb	40	0.000732	0.000000
vlb	41	0.000696	0.000000
vlb	42	0.000691	0.000000
vlb	43	0.000706	0.000000
vlb	44	0.000755	0.000000
vlb	45	0.000759	0.000000
vlb	46	0.000820	0.000000
vlb	47	0.000753	0.000000
vlb	48	0.000652	0.000000
vlb	49	0.000691	0.000000
vlb	50	0.000728	0.000000
vlb	51	0.000760	0.000000
vlb	52	0.000856	0.000000
vlb	53	0.000811	0.000000
vlb	54	0.000798	0.000000
vlb	55	0.000844	0.000000
vlb	56	0.000922	0.000000
vlb	57	0.000858	0.000000
vlb	58	0.000875	0.000000
vlb	59	0.000881	0.000000
vlb	60	0.000873	0.000000
vlb	61	0.000871	0.000000
vlb	62	0.000897	0.000000
vlb	63	0.000877	0.000000
vlb	64	0.000848	0.000000
vlb	65	0.000815	0.000000
vlb	66	0.000863	0.000000
vlb	67	0.000894	0.000000
vlb	68	0.000883	0.000000
vlb	69	0.000846	0.000000
vlb	70	0.000896	0.000000
vlb	71	0.000922	0.000000
vlb	72	0.000880	0.000000
vlb	73	0.000916	0.000000
vlb	74	0.000909	0.000000
vlb	75	0.000858	0.000000
vlb	76	0.000852	0.000000
vlb	77	0.000865	0.000000
vlb	78	0.000762	0.000000
vlb	79	0.000765	0.000000
vlb	80	0.000897	0.000000
vlb	81	0.000924	0.000000
vlb	82	0.000941	0.000000
vlb	83	0.000939	0.000000
vlb	84	0.000846	0.000000
vlb	85	0.000934	0.000000
vlb	86	0.000945	0.000000
vlb	87	0.000918	0.000000
vlb	88	0.001050	0.000000
vlb	89	0.001014	0.000000
vlb	90	0.000992	0.000000
vlb	91	0.001025	0.000000
vlb	92	0.000988	0.000000
vlb	93	0.000916	0.000000
vlb	94	0.000956	0.000000
vlb	95	0.000916	0.000000
vlb	96	0.000901	0.000000
vlb	97	0.000854	0.000000
vlb	98	0.000851	0.000000
vlb	99	0.000984	0.000000

