# solver	iter	total-throughput	stddev
ecmp	0	0.820160	0.000000
ecmp	1	0.823828	0.000000
ecmp	2	0.564876	0.000000
ecmp	3	0.568454	0.000000
ecmp	4	0.566649	0.000000
ecmp	5	0.565584	0.000000
ecmp	6	0.566352	0.000000
ecmp	7	0.563783	0.000000
ecmp	8	0.564962	0.000000
ecmp	9	0.562747	0.000000
ecmp	10	0.562697	0.000000
ecmp	11	0.563588	0.000000
ecmp	12	0.565136	0.000000
ecmp	13	0.564444	0.000000
ecmp	14	0.567868	0.000000
ecmp	15	0.569641	0.000000
ecmp	16	0.566635	0.000000
ecmp	17	0.566284	0.000000
ecmp	18	0.564457	0.000000
ecmp	19	0.561508	0.000000
ecmp	20	0.561590	0.000000
ecmp	21	0.565741	0.000000
ecmp	22	0.567321	0.000000
ecmp	23	0.567001	0.000000
ksp	0	0.791436	0.000000
ksp	1	0.797958	0.000000
ksp	2	0.534826	0.000000
ksp	3	0.561607	0.000000
ksp	4	0.578430	0.000000
ksp	5	0.568109	0.000000
ksp	6	0.579410	0.000000
ksp	7	0.576853	0.000000
ksp	8	0.570773	0.000000
ksp	9	0.563696	0.000000
ksp	10	0.559849	0.000000
ksp	11	0.555815	0.000000
ksp	12	0.544181	0.000000
ksp	13	0.541039	0.000000
ksp	14	0.541588	0.000000
ksp	15	0.561641	0.000000
ksp	16	0.561609	0.000000
ksp	17	0.535897	0.000000
ksp	18	0.531501	0.000000
ksp	19	0.524965	0.000000
ksp	20	0.523482	0.000000
ksp	21	0.534651	0.000000
ksp	22	0.523518	0.000000
ksp	23	0.520410	0.000000
mcf	0	0.877626	0.000000
mcf	1	0.918963	0.000000
mcf	2	0.644242	0.000000
mcf	3	0.691378	0.000000
mcf	4	0.697826	0.000000
mcf	5	0.697881	0.000000
mcf	6	0.698010	0.000000
mcf	7	0.696503	0.000000
mcf	8	0.697176	0.000000
mcf	9	0.693008	0.000000
mcf	10	0.687273	0.000000
mcf	11	0.683325	0.000000
mcf	12	0.661660	0.000000
mcf	13	0.663886	0.000000
mcf	14	0.663108	0.000000
mcf	15	0.689837	0.000000
mcf	16	0.689438	0.000000
mcf	17	0.640252	0.000000
mcf	18	0.642910	0.000000
mcf	19	0.617535	0.000000
mcf	20	0.638100	0.000000
mcf	21	0.637216	0.000000
mcf	22	0.616068	0.000000
mcf	23	0.610778	0.000000
raeke	0	0.902599	0.000000
raeke	1	0.909138	0.000000
raeke	2	0.659829	0.000000
raeke	3	0.663845	0.000000
raeke	4	0.662658	0.000000
raeke	5	0.661852	0.000000
raeke	6	0.662582	0.000000
raeke	7	0.660757	0.000000
raeke	8	0.661556	0.000000
raeke	9	0.659913	0.000000
raeke	10	0.659387	0.000000
raeke	11	0.659701	0.000000
raeke	12	0.660819	0.000000
raeke	13	0.660156	0.000000
raeke	14	0.662465	0.000000
raeke	15	0.664316	0.000000
raeke	16	0.662308	0.000000
raeke	17	0.657750	0.000000
raeke	18	0.651731	0.000000
raeke	19	0.642628	0.000000
raeke	20	0.639348	0.000000
raeke	21	0.655253	0.000000
raeke	22	0.642999	0.000000
raeke	23	0.640078	0.000000
semimcfecmp	0	0.820333	0.000000
semimcfecmp	1	0.824060	0.000000
semimcfecmp	2	0.565647	0.000000
semimcfecmp	3	0.569189	0.000000
semimcfecmp	4	0.567387	0.000000
semimcfecmp	5	0.565239	0.000000
semimcfecmp	6	0.566011	0.000000
semimcfecmp	7	0.564495	0.000000
semimcfecmp	8	0.565670	0.000000
semimcfecmp	9	0.563427	0.000000
semimcfecmp	10	0.563378	0.000000
semimcfecmp	11	0.564300	0.000000
semimcfecmp	12	0.565930	0.000000
semimcfecmp	13	0.564176	0.000000
semimcfecmp	14	0.567529	0.000000
semimcfecmp	15	0.569301	0.000000
semimcfecmp	16	0.566292	0.000000
semimcfecmp	17	0.565937	0.000000
semimcfecmp	18	0.564165	0.000000
semimcfecmp	19	0.562185	0.000000
semimcfecmp	20	0.562265	0.000000
semimcfecmp	21	0.566420	0.000000
semimcfecmp	22	0.567999	0.000000
semimcfecmp	23	0.567681	0.000000
semimcfksp	0	0.892285	0.000000
semimcfksp	1	0.924940	0.000000
semimcfksp	2	0.671410	0.000000
semimcfksp	3	0.697952	0.000000
semimcfksp	4	0.703905	0.000000
semimcfksp	5	0.715403	0.000000
semimcfksp	6	0.715977	0.000000
semimcfksp	7	0.704220	0.000000
semimcfksp	8	0.714341	0.000000
semimcfksp	9	0.706902	0.000000
semimcfksp	10	0.702449	0.000000
semimcfksp	11	0.695316	0.000000
semimcfksp	12	0.685052	0.000000
semimcfksp	13	0.669846	0.000000
semimcfksp	14	0.683983	0.000000
semimcfksp	15	0.707658	0.000000
semimcfksp	16	0.706821	0.000000
semimcfksp	17	0.673817	0.000000
semimcfksp	18	0.656438	0.000000
semimcfksp	19	0.653874	0.000000
semimcfksp	20	0.650663	0.000000
semimcfksp	21	0.666589	0.000000
semimcfksp	22	0.654723	0.000000
semimcfksp	23	0.651712	0.000000
semimcfmcf	0	0.877626	0.000000
semimcfmcf	1	0.884928	0.000000
semimcfmcf	2	0.644229	0.000000
semimcfmcf	3	0.691655	0.000000
semimcfmcf	4	0.697942	0.000000
semimcfmcf	5	0.697790	0.000000
semimcfmcf	6	0.698403	0.000000
semimcfmcf	7	0.696900	0.000000
semimcfmcf	8	0.697550	0.000000
semimcfmcf	9	0.693173	0.000000
semimcfmcf	10	0.687286	0.000000
semimcfmcf	11	0.683326	0.000000
semimcfmcf	12	0.661650	0.000000
semimcfmcf	13	0.655276	0.000000
semimcfmcf	14	0.650045	0.000000
semimcfmcf	15	0.689835	0.000000
semimcfmcf	16	0.689438	0.000000
semimcfmcf	17	0.640484	0.000000
semimcfmcf	18	0.631145	0.000000
semimcfmcf	19	0.617490	0.000000
semimcfmcf	20	0.612621	0.000000
semimcfmcf	21	0.637189	0.000000
semimcfmcf	22	0.616018	0.000000
semimcfmcf	23	0.610812	0.000000
semimcfraeke	0	0.918196	0.000000
semimcfraeke	1	0.924940	0.000000
semimcfraeke	2	0.681130	0.000000
semimcfraeke	3	0.709230	0.000000
semimcfraeke	4	0.715018	0.000000
semimcfraeke	5	0.727557	0.000000
semimcfraeke	6	0.728021	0.000000
semimcfraeke	7	0.720707	0.000000
semimcfraeke	8	0.727752	0.000000
semimcfraeke	9	0.714498	0.000000
semimcfraeke	10	0.708810	0.000000
semimcfraeke	11	0.704350	0.000000
semimcfraeke	12	0.698372	0.000000
semimcfraeke	13	0.680662	0.000000
semimcfraeke	14	0.685856	0.000000
semimcfraeke	15	0.720178	0.000000
semimcfraeke	16	0.719375	0.000000
semimcfraeke	17	0.686544	0.000000
semimcfraeke	18	0.667848	0.000000
semimcfraeke	19	0.662818	0.000000
semimcfraeke	20	0.659606	0.000000
semimcfraeke	21	0.675583	0.000000
semimcfraeke	22	0.663740	0.000000
semimcfraeke	23	0.660696	0.000000
semimcfvlb	0	0.918196	0.000000
