# solver	iter	total-throughput	stddev
ecmp	0	0.922415	0.000000
ecmp	1	0.928092	0.000000
ecmp	2	0.565928	0.000000
ecmp	3	0.569644	0.000000
ecmp	4	0.567849	0.000000
ecmp	5	0.566827	0.000000
ecmp	6	0.567508	0.000000
ecmp	7	0.564970	0.000000
ecmp	8	0.566237	0.000000
ecmp	9	0.563976	0.000000
ecmp	10	0.563909	0.000000
ecmp	11	0.564780	0.000000
ecmp	12	0.566242	0.000000
ecmp	13	0.565527	0.000000
ecmp	14	0.568929	0.000000
ecmp	15	0.570825	0.000000
ecmp	16	0.567836	0.000000
ecmp	17	0.567322	0.000000
ecmp	18	0.565473	0.000000
ecmp	19	0.562498	0.000000
ecmp	20	0.562564	0.000000
ecmp	21	0.566777	0.000000
ecmp	22	0.568286	0.000000
ecmp	23	0.567953	0.000000
ksp	0	0.961344	0.000000
ksp	1	0.970835	0.000000
ksp	2	0.589207	0.000000
ksp	3	0.603111	0.000000
ksp	4	0.601779	0.000000
ksp	5	0.601292	0.000000
ksp	6	0.602257	0.000000
ksp	7	0.600375	0.000000
ksp	8	0.601313	0.000000
ksp	9	0.599669	0.000000
ksp	10	0.598802	0.000000
ksp	11	0.599048	0.000000
ksp	12	0.598178	0.000000
ksp	13	0.594925	0.000000
ksp	14	0.595125	0.000000
ksp	15	0.603150	0.000000
ksp	16	0.601406	0.000000
ksp	17	0.589318	0.000000
ksp	18	0.584808	0.000000
ksp	19	0.580753	0.000000
ksp	20	0.580571	0.000000
ksp	21	0.589143	0.000000
ksp	22	0.581977	0.000000
ksp	23	0.580926	0.000000
mcf	0	1.000000	0.000000
mcf	1	1.000000	0.000000
mcf	2	0.696739	0.000000
mcf	3	0.699097	0.000000
mcf	4	0.697826	0.000000
mcf	5	0.697881	0.000000
mcf	6	0.698010	0.000000
mcf	7	0.696503	0.000000
mcf	8	0.697176	0.000000
mcf	9	0.696161	0.000000
mcf	10	0.695476	0.000000
mcf	11	0.695803	0.000000
mcf	12	0.696800	0.000000
mcf	13	0.696510	0.000000
mcf	14	0.698193	0.000000
mcf	15	0.699052	0.000000
mcf	16	0.697353	0.000000
mcf	17	0.697229	0.000000
mcf	18	0.696567	0.000000
mcf	19	0.695159	0.000000
mcf	20	0.694876	0.000000
mcf	21	0.696666	0.000000
mcf	22	0.697341	0.000000
mcf	23	0.697113	0.000000
raeke	0	0.989746	0.000000
raeke	1	0.995183	0.000000
raeke	2	0.638773	0.000000
raeke	3	0.641799	0.000000
raeke	4	0.640298	0.000000
raeke	5	0.640136	0.000000
raeke	6	0.640552	0.000000
raeke	7	0.638556	0.000000
raeke	8	0.639560	0.000000
raeke	9	0.637726	0.000000
raeke	10	0.636967	0.000000
raeke	11	0.637389	0.000000
raeke	12	0.638751	0.000000
raeke	13	0.638304	0.000000
raeke	14	0.640759	0.000000
raeke	15	0.641961	0.000000
raeke	16	0.639857	0.000000
raeke	17	0.639743	0.000000
raeke	18	0.638549	0.000000
raeke	19	0.636256	0.000000
raeke	20	0.636178	0.000000
raeke	21	0.638764	0.000000
raeke	22	0.639730	0.000000
raeke	23	0.639487	0.000000
semimcfecmp	0	0.922588	0.000000
semimcfecmp	1	0.928325	0.000000
semimcfecmp	2	0.566699	0.000000
semimcfecmp	3	0.570380	0.000000
semimcfecmp	4	0.568584	0.000000
semimcfecmp	5	0.566482	0.000000
semimcfecmp	6	0.567166	0.000000
semimcfecmp	7	0.565679	0.000000
semimcfecmp	8	0.566945	0.000000
semimcfecmp	9	0.564656	0.000000
semimcfecmp	10	0.564590	0.000000
semimcfecmp	11	0.565492	0.000000
semimcfecmp	12	0.567035	0.000000
semimcfecmp	13	0.565259	0.000000
semimcfecmp	14	0.568591	0.000000
semimcfecmp	15	0.570485	0.000000
semimcfecmp	16	0.567493	0.000000
semimcfecmp	17	0.566975	0.000000
semimcfecmp	18	0.565182	0.000000
semimcfecmp	19	0.563175	0.000000
semimcfecmp	20	0.563239	0.000000
semimcfecmp	21	0.567457	0.000000
semimcfecmp	22	0.568964	0.000000
semimcfecmp	23	0.568633	0.000000
semimcfksp	0	1.000000	0.000000
semimcfksp	1	1.000000	0.000000
semimcfksp	2	0.709067	0.000000
semimcfksp	3	0.705319	0.000000
semimcfksp	4	0.703905	0.000000
semimcfksp	5	0.715403	0.000000
semimcfksp	6	0.715977	0.000000
semimcfksp	7	0.704220	0.000000
semimcfksp	8	0.714341	0.000000
semimcfksp	9	0.710055	0.000000
semimcfksp	10	0.710265	0.000000
semimcfksp	11	0.707206	0.000000
semimcfksp	12	0.713203	0.000000
semimcfksp	13	0.702300	0.000000
semimcfksp	14	0.718912	0.000000
semimcfksp	15	0.716438	0.000000
semimcfksp	16	0.714362	0.000000
semimcfksp	17	0.714341	0.000000
semimcfksp	18	0.702376	0.000000
semimcfksp	19	0.706935	0.000000
semimcfksp	20	0.707026	0.000000
semimcfksp	21	0.708473	0.000000
semimcfksp	22	0.709712	0.000000
semimcfksp	23	0.709487	0.000000
semimcfmcf	0	1.000000	0.000000
semimcfmcf	1	1.000000	0.000000
semimcfmcf	2	0.696763	0.000000
semimcfmcf	3	0.699386	0.000000
semimcfmcf	4	0.697942	0.000000
semimcfmcf	5	0.697790	0.000000
semimcfmcf	6	0.698403	0.000000
semimcfmcf	7	0.696900	0.000000
semimcfmcf	8	0.697550	0.000000
semimcfmcf	9	0.696407	0.000000
semimcfmcf	10	0.695423	0.000000
semimcfmcf	11	0.695798	0.000000
semimcfmcf	12	0.696800	0.000000
semimcfmcf	13	0.696869	0.000000
semimcfmcf	14	0.698394	0.000000
semimcfmcf	15	0.699300	0.000000
semimcfmcf	16	0.697353	0.000000
semimcfmcf	17	0.697321	0.000000
semimcfmcf	18	0.696661	0.000000
semimcfmcf	19	0.695102	0.000000
semimcfmcf	20	0.695263	0.000000
semimcfmcf	21	0.696639	0.000000
semimcfmcf	22	0.697903	0.000000
semimcfmcf	23	0.698270	0.000000
semimcfraeke	0	1.000000	0.000000
semimcfraeke	1	1.000000	0.000000
semimcfraeke	2	0.728309	0.000000
semimcfraeke	3	0.714686	0.000000
semimcfraeke	4	0.713426	0.000000
semimcfraeke	5	0.733174	0.000000
semimcfraeke	6	0.733602	0.000000
semimcfraeke	7	0.721665	0.000000
semimcfraeke	8	0.732457	0.000000
semimcfraeke	9	0.727190	0.000000
semimcfraeke	10	0.726213	0.000000
semimcfraeke	11	0.726080	0.000000
semimcfraeke	12	0.730738	0.000000
semimcfraeke	13	0.710797	0.000000
semimcfraeke	14	0.726077	0.000000
semimcfraeke	15	0.733932	0.000000
semimcfraeke	16	0.732127	0.000000
semimcfraeke	17	0.732117	0.000000
semimcfraeke	18	0.711313	0.000000
semimcfraeke	19	0.725989	0.000000
semimcfraeke	20	0.726033	0.000000
semimcfraeke	21	0.727592	0.000000
semimcfraeke	22	0.728818	0.000000
semimcfraeke	23	0.728679	0.000000
