# solver	iter	failure-drop	stddev
ecmp	0	0.000000	0.000000
ecmp	1	0.000000	0.000000
ecmp	2	0.438928	0.000000
ecmp	3	0.435624	0.000000
ecmp	4	0.437732	0.000000
ecmp	5	0.438616	0.000000
ecmp	6	0.438058	0.000000
ecmp	7	0.440621	0.000000
ecmp	8	0.439300	0.000000
ecmp	9	0.441408	0.000000
ecmp	10	0.441420	0.000000
ecmp	11	0.440492	0.000000
ecmp	12	0.438782	0.000000
ecmp	13	0.439400	0.000000
ecmp	14	0.435967	0.000000
ecmp	15	0.434461	0.000000
ecmp	16	0.437489	0.000000
ecmp	17	0.437515	0.000000
ecmp	18	0.432643	0.000000
ecmp	19	0.424968	0.000000
ecmp	20	0.420875	0.000000
ecmp	21	0.438036	0.000000
ecmp	22	0.413941	0.000000
ecmp	23	0.410140	0.000000
ksp	0	0.000000	0.000000
ksp	1	0.000000	0.000000
ksp	2	0.397088	0.000000
ksp	3	0.404812	0.000000
ksp	4	0.406179	0.000000
ksp	5	0.406657	0.000000
ksp	6	0.405665	0.000000
ksp	7	0.407535	0.000000
ksp	8	0.406599	0.000000
ksp	9	0.408278	0.000000
ksp	10	0.409171	0.000000
ksp	11	0.408932	0.000000
ksp	12	0.405050	0.000000
ksp	13	0.402204	0.000000
ksp	14	0.397205	0.000000
ksp	15	0.404846	0.000000
ksp	16	0.406580	0.000000
ksp	17	0.394794	0.000000
ksp	18	0.392470	0.000000
ksp	19	0.387313	0.000000
ksp	20	0.383424	0.000000
ksp	21	0.394960	0.000000
ksp	22	0.379092	0.000000
ksp	23	0.376248	0.000000
mcf	0	0.000000	0.000000
mcf	1	0.000000	0.000000
mcf	2	0.308273	0.000000
mcf	3	0.305586	0.000000
mcf	4	0.307179	0.000000
mcf	5	0.307185	0.000000
mcf	6	0.306576	0.000000
mcf	7	0.308091	0.000000
mcf	8	0.307451	0.000000
mcf	9	0.308827	0.000000
mcf	10	0.309558	0.000000
mcf	11	0.309181	0.000000
mcf	12	0.308174	0.000000
mcf	13	0.308130	0.000000
mcf	14	0.306813	0.000000
mcf	15	0.305916	0.000000
mcf	16	0.307623	0.000000
mcf	17	0.307782	0.000000
mcf	18	0.308437	0.000000
mcf	19	0.309875	0.000000
mcf	20	0.309730	0.000000
mcf	21	0.308328	0.000000
mcf	22	0.307628	0.000000
mcf	23	0.307856	0.000000
raeke	0	0.000000	0.000000
raeke	1	0.000000	0.000000
raeke	2	0.367140	0.000000
raeke	3	0.364114	0.000000
raeke	4	0.365645	0.000000
raeke	5	0.365795	0.000000
raeke	6	0.365368	0.000000
raeke	7	0.367381	0.000000
raeke	8	0.366373	0.000000
raeke	9	0.368234	0.000000
raeke	10	0.369014	0.000000
raeke	11	0.368596	0.000000
raeke	12	0.367221	0.000000
raeke	13	0.367661	0.000000
raeke	14	0.365195	0.000000
raeke	15	0.363996	0.000000
raeke	16	0.366108	0.000000
raeke	17	0.366144	0.000000
raeke	18	0.367260	0.000000
raeke	19	0.369469	0.000000
raeke	20	0.369496	0.000000
raeke	21	0.367117	0.000000
raeke	22	0.365944	0.000000
raeke	23	0.366152	0.000000
semimcfecmp	0	0.000000	0.000000
semimcfecmp	1	0.000000	0.000000
semimcfecmp	2	0.438133	0.000000
semimcfecmp	3	0.434864	0.000000
semimcfecmp	4	0.436971	0.000000
semimcfecmp	5	0.438980	0.000000
semimcfecmp	6	0.438419	0.000000
semimcfecmp	7	0.439886	0.000000
semimcfecmp	8	0.438569	0.000000
semimcfecmp	9	0.440706	0.000000
semimcfecmp	10	0.440716	0.000000
semimcfecmp	11	0.439757	0.000000
semimcfecmp	12	0.437963	0.000000
semimcfecmp	13	0.439684	0.000000
semimcfecmp	14	0.436327	0.000000
semimcfecmp	15	0.434823	0.000000
semimcfecmp	16	0.437853	0.000000
semimcfecmp	17	0.437883	0.000000
semimcfecmp	18	0.439591	0.000000
semimcfecmp	19	0.441471	0.000000
semimcfecmp	20	0.441354	0.000000
semimcfecmp	21	0.437335	0.000000
semimcfecmp	22	0.435621	0.000000
semimcfecmp	23	0.435916	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.295267	0.000000
semimcfksp	3	0.299391	0.000000
semimcfksp	4	0.300839	0.000000
semimcfksp	5	0.289191	0.000000
semimcfksp	6	0.288594	0.000000
semimcfksp	7	0.300580	0.000000
semimcfksp	8	0.290280	0.000000
semimcfksp	9	0.294238	0.000000
semimcfksp	10	0.294008	0.000000
semimcfksp	11	0.297133	0.000000
semimcfksp	12	0.291420	0.000000
semimcfksp	13	0.302429	0.000000
semimcfksp	14	0.285432	0.000000
semimcfksp	15	0.288148	0.000000
semimcfksp	16	0.290250	0.000000
semimcfksp	17	0.290272	0.000000
semimcfksp	18	0.302376	0.000000
semimcfksp	19	0.297403	0.000000
semimcfksp	20	0.297308	0.000000
semimcfksp	21	0.295853	0.000000
semimcfksp	22	0.294607	0.000000
semimcfksp	23	0.294838	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.308249	0.000000
semimcfmcf	3	0.305565	0.000000
semimcfmcf	4	0.307027	0.000000
semimcfmcf	5	0.307185	0.000000
semimcfmcf	6	0.306549	0.000000
semimcfmcf	7	0.308063	0.000000
semimcfmcf	8	0.307418	0.000000
semimcfmcf	9	0.308568	0.000000
semimcfmcf	10	0.309558	0.000000
semimcfmcf	11	0.309181	0.000000
semimcfmcf	12	0.308174	0.000000
semimcfmcf	13	0.308091	0.000000
semimcfmcf	14	0.306563	0.000000
semimcfmcf	15	0.305680	0.000000
semimcfmcf	16	0.307623	0.000000
semimcfmcf	17	0.307656	0.000000
semimcfmcf	18	0.308310	0.000000
semimcfmcf	19	0.309875	0.000000
semimcfmcf	20	0.309707	0.000000
semimcfmcf	21	0.308328	0.000000
semimcfmcf	22	0.307093	0.000000
semimcfmcf	23	0.306728	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.275289	0.000000
semimcfraeke	3	0.289620	0.000000
semimcfraeke	4	0.290905	0.000000
semimcfraeke	5	0.270673	0.000000
semimcfraeke	6	0.270228	0.000000
semimcfraeke	7	0.282279	0.000000
semimcfraeke	8	0.271392	0.000000
semimcfraeke	9	0.276424	0.000000
semimcfraeke	10	0.277406	0.000000
semimcfraeke	11	0.277586	0.000000
semimcfraeke	12	0.273096	0.000000
semimcfraeke	13	0.293565	0.000000
semimcfraeke	14	0.277632	0.000000
semimcfraeke	15	0.269878	0.000000
semimcfraeke	16	0.271693	0.000000
semimcfraeke	17	0.271704	0.000000
semimcfraeke	18	0.293041	0.000000
semimcfraeke	19	0.277663	0.000000
semimcfraeke	20	0.277616	0.000000
semimcfraeke	21	0.276046	0.000000
semimcfraeke	22	0.274813	0.000000
semimcfraeke	23	0.274956	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.285148	0.000000
semimcfvlb	3	0.284283	0.000000
semimcfvlb	4	0.286043	0.000000
semimcfvlb	5	0.299821	0.000000
semimcfvlb	6	0.299232	0.000000
semimcfvlb	7	0.284652	0.000000
semimcfvlb	8	0.299861	0.000000
semimcfvlb	9	0.286645	0.000000
semimcfvlb	10	0.287858	0.000000
semimcfvlb	11	0.287356	0.000000
semimcfvlb	12	0.301034	0.000000
semimcfvlb	13	0.287776	0.000000
semimcfvlb	14	0.291580	0.000000
semimcfvlb	15	0.298812	0.000000
semimcfvlb	16	0.300408	0.000000
semimcfvlb	17	0.300437	0.000000
semimcfvlb	18	0.287816	0.000000
semimcfvlb	19	0.288408	0.000000
semimcfvlb	20	0.288295	0.000000
semimcfvlb	21	0.286790	0.000000
semimcfvlb	22	0.285321	0.000000
semimcfvlb	23	0.285545	0.000000
spf	0	0.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.372147	0.000000
spf	3	0.416285	0.000000
spf	4	0.436971	0.000000
spf	5	0.434090	0.000000
spf	6	0.437347	0.000000
spf	7	0.439886	0.000000
spf	8	0.438569	0.000000
spf	9	0.430571	0.000000
spf	10	0.424239	0.000000
spf	11	0.415783	0.000000
spf	12	0.389884	0.000000
spf	13	0.384515	0.000000
spf	14	0.378416	0.000000
spf	15	0.415040	0.000000
spf	16	0.419854	0.000000
spf	17	0.371025	0.000000
spf	18	0.364635	0.000000
spf	19	0.356589	0.000000
spf	20	0.352698	0.000000
spf	21	0.369611	0.000000
spf	22	0.344328	0.000000
spf	23	0.340865	0.000000
vlb	0	0.000000	0.000000
vlb	1	0.000000	0.000000
vlb	2	0.423171	0.000000
vlb	3	0.431524	0.000000
vlb	4	0.434183	0.000000
vlb	5	0.434564	0.000000
vlb	6	0.435616	0.000000
vlb	7	0.436261	0.000000
vlb	8	0.435376	0.000000
vlb	9	0.437396	0.000000
vlb	10	0.439999	0.000000
vlb	11	0.439361	0.000000
vlb	12	0.436128	0.000000
vlb	13	0.437326	0.000000
vlb	14	0.397304	0.000000
vlb	15	0.433903	0.000000
vlb	16	0.434809	0.000000
vlb	17	0.435676	0.000000
vlb	18	0.379182	0.000000
vlb	19	0.434431	0.000000
vlb	20	0.439734	0.000000
vlb	21	0.382166	0.000000
vlb	22	0.368332	0.000000
vlb	23	0.418669	0.000000

