# solver	iter	mean-congestion	stddev
ecmp	0	0.115346	0.000000
ecmp	1	0.113265	0.000000
ecmp	2	0.085675	0.000000
ecmp	3	0.075441	0.000000
ecmp	4	0.067426	0.000000
ecmp	5	0.072364	0.000000
ecmp	6	0.066365	0.000000
ecmp	7	0.066654	0.000000
ecmp	8	0.070857	0.000000
ecmp	9	0.073352	0.000000
ecmp	10	0.074493	0.000000
ecmp	11	0.075828	0.000000
ecmp	12	0.081856	0.000000
ecmp	13	0.083164	0.000000
ecmp	14	0.084954	0.000000
ecmp	15	0.075896	0.000000
ecmp	16	0.074829	0.000000
ecmp	17	0.086561	0.000000
ecmp	18	0.088320	0.000000
ecmp	19	0.090845	0.000000
ecmp	20	0.092442	0.000000
ecmp	21	0.087004	0.000000
ecmp	22	0.093434	0.000000
ecmp	23	0.094677	0.000000
ksp	0	0.218704	0.000000
ksp	1	0.214690	0.000000
ksp	2	0.176193	0.000000
ksp	3	0.155584	0.000000
ksp	4	0.139187	0.000000
ksp	5	0.149154	0.000000
ksp	6	0.136893	0.000000
ksp	7	0.137233	0.000000
ksp	8	0.145578	0.000000
ksp	9	0.150632	0.000000
ksp	10	0.152723	0.000000
ksp	11	0.155436	0.000000
ksp	12	0.167629	0.000000
ksp	13	0.171107	0.000000
ksp	14	0.174442	0.000000
ksp	15	0.156054	0.000000
ksp	16	0.154055	0.000000
ksp	17	0.178236	0.000000
ksp	18	0.182106	0.000000
ksp	19	0.187105	0.000000
ksp	20	0.190482	0.000000
ksp	21	0.178804	0.000000
ksp	22	0.191643	0.000000
ksp	23	0.194288	0.000000
mcf	0	0.166153	0.000000
mcf	1	0.168083	0.000000
mcf	2	0.139824	0.000000
mcf	3	0.145792	0.000000
mcf	4	0.112321	0.000000
mcf	5	0.115957	0.000000
mcf	6	0.118608	0.000000
mcf	7	0.118814	0.000000
mcf	8	0.127414	0.000000
mcf	9	0.123900	0.000000
mcf	10	0.122076	0.000000
mcf	11	0.126689	0.000000
mcf	12	0.136019	0.000000
mcf	13	0.141145	0.000000
mcf	14	0.143476	0.000000
mcf	15	0.125353	0.000000
mcf	16	0.121904	0.000000
mcf	17	0.147661	0.000000
mcf	18	0.145927	0.000000
mcf	19	0.147164	0.000000
mcf	20	0.168883	0.000000
mcf	21	0.143282	0.000000
mcf	22	0.149911	0.000000
mcf	23	0.155948	0.000000
raeke	0	0.154650	0.000000
raeke	1	0.151763	0.000000
raeke	2	0.123726	0.000000
raeke	3	0.109047	0.000000
raeke	4	0.097579	0.000000
raeke	5	0.104604	0.000000
raeke	6	0.095964	0.000000
raeke	7	0.096370	0.000000
raeke	8	0.102349	0.000000
raeke	9	0.106010	0.000000
raeke	10	0.107539	0.000000
raeke	11	0.109425	0.000000
raeke	12	0.118061	0.000000
raeke	13	0.120080	0.000000
raeke	14	0.122552	0.000000
raeke	15	0.109641	0.000000
raeke	16	0.108166	0.000000
raeke	17	0.125132	0.000000
raeke	18	0.127762	0.000000
raeke	19	0.131430	0.000000
raeke	20	0.133667	0.000000
raeke	21	0.125556	0.000000
raeke	22	0.134789	0.000000
raeke	23	0.136621	0.000000
semimcfecmp	0	0.115346	0.000000
semimcfecmp	1	0.113265	0.000000
semimcfecmp	2	0.085797	0.000000
semimcfecmp	3	0.075543	0.000000
semimcfecmp	4	0.067518	0.000000
semimcfecmp	5	0.072297	0.000000
semimcfecmp	6	0.066304	0.000000
semimcfecmp	7	0.066742	0.000000
semimcfecmp	8	0.070950	0.000000
semimcfecmp	9	0.073444	0.000000
semimcfecmp	10	0.074587	0.000000
semimcfecmp	11	0.075926	0.000000
semimcfecmp	12	0.081976	0.000000
semimcfecmp	13	0.083101	0.000000
semimcfecmp	14	0.084872	0.000000
semimcfecmp	15	0.075822	0.000000
semimcfecmp	16	0.074756	0.000000
semimcfecmp	17	0.086475	0.000000
semimcfecmp	18	0.088246	0.000000
semimcfecmp	19	0.090959	0.000000
semimcfecmp	20	0.092558	0.000000
semimcfecmp	21	0.087114	0.000000
semimcfecmp	22	0.093552	0.000000
semimcfecmp	23	0.094797	0.000000
semimcfksp	0	0.156491	0.000000
semimcfksp	1	0.140657	0.000000
semimcfksp	2	0.118178	0.000000
semimcfksp	3	0.108573	0.000000
semimcfksp	4	0.096867	0.000000
semimcfksp	5	0.111469	0.000000
semimcfksp	6	0.102300	0.000000
semimcfksp	7	0.090597	0.000000
semimcfksp	8	0.108542	0.000000
semimcfksp	9	0.102419	0.000000
semimcfksp	10	0.104030	0.000000
semimcfksp	11	0.104416	0.000000
semimcfksp	12	0.126247	0.000000
semimcfksp	13	0.119522	0.000000
semimcfksp	14	0.125900	0.000000
semimcfksp	15	0.117717	0.000000
semimcfksp	16	0.115947	0.000000
semimcfksp	17	0.134109	0.000000
semimcfksp	18	0.126487	0.000000
semimcfksp	19	0.125516	0.000000
semimcfksp	20	0.128178	0.000000
semimcfksp	21	0.120238	0.000000
semimcfksp	22	0.128480	0.000000
semimcfksp	23	0.130169	0.000000
semimcfmcf	0	0.166153	0.000000
semimcfmcf	1	0.164264	0.000000
semimcfmcf	2	0.138601	0.000000
semimcfmcf	3	0.122404	0.000000
semimcfmcf	4	0.109362	0.000000
semimcfmcf	5	0.117251	0.000000
semimcfmcf	6	0.107369	0.000000
semimcfmcf	7	0.108473	0.000000
semimcfmcf	8	0.114923	0.000000
semimcfmcf	9	0.118535	0.000000
semimcfmcf	10	0.120634	0.000000
semimcfmcf	11	0.123177	0.000000
semimcfmcf	12	0.132252	0.000000
semimcfmcf	13	0.134305	0.000000
semimcfmcf	14	0.136867	0.000000
semimcfmcf	15	0.121593	0.000000
semimcfmcf	16	0.120660	0.000000
semimcfmcf	17	0.139514	0.000000
semimcfmcf	18	0.142919	0.000000
semimcfmcf	19	0.147324	0.000000
semimcfmcf	20	0.149580	0.000000
semimcfmcf	21	0.140690	0.000000
semimcfmcf	22	0.150968	0.000000
semimcfmcf	23	0.152431	0.000000
semimcfraeke	0	0.147676	0.000000
semimcfraeke	1	0.140270	0.000000
semimcfraeke	2	0.116145	0.000000
semimcfraeke	3	0.109280	0.000000
semimcfraeke	4	0.097849	0.000000
semimcfraeke	5	0.111017	0.000000
semimcfraeke	6	0.101777	0.000000
semimcfraeke	7	0.097443	0.000000
semimcfraeke	8	0.108627	0.000000
semimcfraeke	9	0.100425	0.000000
semimcfraeke	10	0.101779	0.000000
semimcfraeke	11	0.104285	0.000000
semimcfraeke	12	0.126453	0.000000
semimcfraeke	13	0.120199	0.000000
semimcfraeke	14	0.120325	0.000000
semimcfraeke	15	0.117395	0.000000
semimcfraeke	16	0.115685	0.000000
semimcfraeke	17	0.133805	0.000000
semimcfraeke	18	0.127749	0.000000
semimcfraeke	19	0.125262	0.000000
semimcfraeke	20	0.127509	0.000000
semimcfraeke	21	0.119658	0.000000
semimcfraeke	22	0.128289	0.000000
semimcfraeke	23	0.129991	0.000000
semimcfvlb	0	0.141418	0.000000
semimcfvlb	1	0.132605	0.000000
semimcfvlb	2	0.112128	0.000000
semimcfvlb	3	0.106722	0.000000
semimcfvlb	4	0.095027	0.000000
semimcfvlb	5	0.099779	0.000000
