# solver	iter	.0.500000-exp-congestion	stddev
ecmp	0	0.039077	0.000000
ecmp	1	0.037943	0.000000
ecmp	2	0.038284	0.000000
ecmp	3	0.033370	0.000000
ecmp	4	0.030021	0.000000
ecmp	5	0.032213	0.000000
ecmp	6	0.029280	0.000000
ecmp	7	0.029258	0.000000
ecmp	8	0.031058	0.000000
ecmp	9	0.032276	0.000000
ecmp	10	0.032960	0.000000
ecmp	11	0.033460	0.000000
ecmp	12	0.036010	0.000000
ecmp	13	0.036825	0.000000
ecmp	14	0.037406	0.000000
ecmp	15	0.033837	0.000000
ecmp	16	0.033377	0.000000
ecmp	17	0.038643	0.000000
ecmp	18	0.039397	0.000000
ecmp	19	0.040453	0.000000
ecmp	20	0.041011	0.000000
ecmp	21	0.038589	0.000000
ecmp	22	0.041569	0.000000
ecmp	23	0.042258	0.000000
ksp	0	0.081583	0.000000
ksp	1	0.079352	0.000000
ksp	2	0.077857	0.000000
ksp	3	0.070111	0.000000
ksp	4	0.062807	0.000000
ksp	5	0.067259	0.000000
ksp	6	0.061278	0.000000
ksp	7	0.061272	0.000000
ksp	8	0.065389	0.000000
ksp	9	0.069095	0.000000
ksp	10	0.069757	0.000000
ksp	11	0.070290	0.000000
ksp	12	0.075466	0.000000
ksp	13	0.076943	0.000000
ksp	14	0.078642	0.000000
ksp	15	0.068608	0.000000
ksp	16	0.066839	0.000000
ksp	17	0.077170	0.000000
ksp	18	0.079487	0.000000
ksp	19	0.081605	0.000000
ksp	20	0.082730	0.000000
ksp	21	0.077618	0.000000
ksp	22	0.083774	0.000000
ksp	23	0.084964	0.000000
mcf	0	0.042484	0.000000
mcf	1	0.056463	0.000000
mcf	2	0.041976	0.000000
mcf	3	0.051808	0.000000
mcf	4	0.038483	0.000000
mcf	5	0.037154	0.000000
mcf	6	0.048472	0.000000
mcf	7	0.045773	0.000000
mcf	8	0.048942	0.000000
mcf	9	0.037101	0.000000
mcf	10	0.035650	0.000000
mcf	11	0.033190	0.000000
mcf	12	0.035615	0.000000
mcf	13	0.049779	0.000000
mcf	14	0.050459	0.000000
mcf	15	0.033043	0.000000
mcf	16	0.032925	0.000000
mcf	17	0.037933	0.000000
mcf	18	0.042615	0.000000
mcf	19	0.042735	0.000000
mcf	20	0.063716	0.000000
mcf	21	0.042871	0.000000
mcf	22	0.045540	0.000000
mcf	23	0.047593	0.000000
raeke	0	0.072748	0.000000
raeke	1	0.070749	0.000000
raeke	2	0.070589	0.000000
raeke	3	0.061923	0.000000
raeke	4	0.055399	0.000000
raeke	5	0.059005	0.000000
raeke	6	0.054289	0.000000
raeke	7	0.054575	0.000000
raeke	8	0.057802	0.000000
raeke	9	0.060097	0.000000
raeke	10	0.061023	0.000000
raeke	11	0.062014	0.000000
raeke	12	0.067535	0.000000
raeke	13	0.067697	0.000000
raeke	14	0.070031	0.000000
raeke	15	0.061737	0.000000
raeke	16	0.060983	0.000000
raeke	17	0.070604	0.000000
raeke	18	0.071508	0.000000
raeke	19	0.073526	0.000000
raeke	20	0.074552	0.000000
raeke	21	0.069977	0.000000
