# solver	iter	total-throughput	stddev
ecmp	0	0.820160	0.000000
ecmp	1	0.823828	0.000000
ecmp	2	0.564876	0.000000
ecmp	3	0.568454	0.000000
ecmp	4	0.566649	0.000000
ecmp	5	0.565584	0.000000
ecmp	6	0.566352	0.000000
ecmp	7	0.563783	0.000000
ecmp	8	0.564962	0.000000
ecmp	9	0.562747	0.000000
ecmp	10	0.562697	0.000000
ecmp	11	0.563588	0.000000
ecmp	12	0.565136	0.000000
ecmp	13	0.564444	0.000000
ecmp	14	0.567868	0.000000
ecmp	15	0.569641	0.000000
ecmp	16	0.566635	0.000000
ecmp	17	0.566284	0.000000
ecmp	18	0.564457	0.000000
ecmp	19	0.561508	0.000000
ecmp	20	0.561590	0.000000
ecmp	21	0.565741	0.000000
ecmp	22	0.567321	0.000000
ecmp	23	0.567001	0.000000
ksp	0	0.849555	0.000000
ksp	1	0.856286	0.000000
ksp	2	0.597123	0.000000
ksp	3	0.615658	0.000000
ksp	4	0.620929	0.000000
ksp	5	0.618961	0.000000
ksp	6	0.621471	0.000000
ksp	7	0.618771	0.000000
ksp	8	0.619157	0.000000
ksp	9	0.614615	0.000000
ksp	10	0.612061	0.000000
ksp	11	0.610000	0.000000
ksp	12	0.602383	0.000000
ksp	13	0.600210	0.000000
ksp	14	0.600735	0.000000
ksp	15	0.613771	0.000000
ksp	16	0.613082	0.000000
ksp	17	0.596431	0.000000
ksp	18	0.593455	0.000000
ksp	19	0.588375	0.000000
ksp	20	0.587086	0.000000
ksp	21	0.596402	0.000000
ksp	22	0.589815	0.000000
ksp	23	0.587875	0.000000
mcf	0	0.877626	0.000000
mcf	1	0.918963	0.000000
mcf	2	0.644242	0.000000
mcf	3	0.691378	0.000000
mcf	4	0.697826	0.000000
mcf	5	0.697881	0.000000
mcf	6	0.698010	0.000000
mcf	7	0.696503	0.000000
mcf	8	0.697176	0.000000
mcf	9	0.693008	0.000000
mcf	10	0.687273	0.000000
mcf	11	0.683325	0.000000
mcf	12	0.661660	0.000000
mcf	13	0.663886	0.000000
mcf	14	0.663108	0.000000
mcf	15	0.689837	0.000000
mcf	16	0.689438	0.000000
mcf	17	0.640252	0.000000
mcf	18	0.642910	0.000000
mcf	19	0.617535	0.000000
mcf	20	0.638100	0.000000
mcf	21	0.637216	0.000000
mcf	22	0.616068	0.000000
mcf	23	0.610778	0.000000
raeke	0	0.887066	0.000000
raeke	1	0.890597	0.000000
raeke	2	0.636329	0.000000
raeke	3	0.639942	0.000000
raeke	4	0.638756	0.000000
raeke	5	0.637956	0.000000
raeke	6	0.638315	0.000000
raeke	7	0.636311	0.000000
raeke	8	0.637125	0.000000
raeke	9	0.635433	0.000000
raeke	10	0.634751	0.000000
raeke	11	0.635386	0.000000
raeke	12	0.636614	0.000000
raeke	13	0.635866	0.000000
raeke	14	0.638575	0.000000
raeke	15	0.640310	0.000000
raeke	16	0.637956	0.000000
raeke	17	0.637596	0.000000
raeke	18	0.636131	0.000000
raeke	19	0.633855	0.000000
raeke	20	0.633729	0.000000
raeke	21	0.636559	0.000000
raeke	22	0.637523	0.000000
raeke	23	0.637015	0.000000
semimcfecmp	0	0.820333	0.000000
semimcfecmp	1	0.824060	0.000000
semimcfecmp	2	0.565647	0.000000
semimcfecmp	3	0.569189	0.000000
semimcfecmp	4	0.567387	0.000000
semimcfecmp	5	0.565239	0.000000
semimcfecmp	6	0.566011	0.000000
semimcfecmp	7	0.564495	0.000000
semimcfecmp	8	0.565670	0.000000
semimcfecmp	9	0.563427	0.000000
semimcfecmp	10	0.563378	0.000000
semimcfecmp	11	0.564300	0.000000
semimcfecmp	12	0.565930	0.000000
semimcfecmp	13	0.564176	0.000000
semimcfecmp	14	0.567529	0.000000
semimcfecmp	15	0.569301	0.000000
semimcfecmp	16	0.566292	0.000000
semimcfecmp	17	0.565937	0.000000
semimcfecmp	18	0.564165	0.000000
semimcfecmp	19	0.562185	0.000000
semimcfecmp	20	0.562265	0.000000
semimcfecmp	21	0.566420	0.000000
semimcfecmp	22	0.567999	0.000000
semimcfecmp	23	0.567681	0.000000
semimcfksp	0	0.918196	0.000000
semimcfksp	1	0.924940	0.000000
semimcfksp	2	0.668686	0.000000
semimcfksp	3	0.707876	0.000000
semimcfksp	4	0.713807	0.000000
semimcfksp	5	0.718428	0.000000
semimcfksp	6	0.718870	0.000000
semimcfksp	7	0.718000	0.000000
semimcfksp	8	0.717385	0.000000
semimcfksp	9	0.702118	0.000000
semimcfksp	10	0.696430	0.000000
semimcfksp	11	0.692941	0.000000
semimcfksp	12	0.688265	0.000000
semimcfksp	13	0.680157	0.000000
semimcfksp	14	0.675667	0.000000
semimcfksp	15	0.710572	0.000000
semimcfksp	16	0.710111	0.000000
semimcfksp	17	0.677171	0.000000
semimcfksp	18	0.667088	0.000000
semimcfksp	19	0.650698	0.000000
semimcfksp	20	0.647497	0.000000
semimcfksp	21	0.663404	0.000000
semimcfksp	22	0.651138	0.000000
semimcfksp	23	0.648161	0.000000
semimcfmcf	0	0.877626	0.000000
semimcfmcf	1	0.884928	0.000000
semimcfmcf	2	0.644229	0.000000
semimcfmcf	3	0.691655	0.000000
semimcfmcf	4	0.697942	0.000000
semimcfmcf	5	0.697790	0.000000
semimcfmcf	6	0.698403	0.000000
semimcfmcf	7	0.696900	0.000000
semimcfmcf	8	0.697550	0.000000
semimcfmcf	9	0.693173	0.000000
semimcfmcf	10	0.687286	0.000000
semimcfmcf	11	0.683326	0.000000
semimcfmcf	12	0.661650	0.000000
semimcfmcf	13	0.655276	0.000000
semimcfmcf	14	0.650045	0.000000
semimcfmcf	15	0.689835	0.000000
semimcfmcf	16	0.689438	0.000000
semimcfmcf	17	0.640484	0.000000
semimcfmcf	18	0.631145	0.000000
semimcfmcf	19	0.617490	0.000000
semimcfmcf	20	0.612621	0.000000
semimcfmcf	21	0.637189	0.000000
semimcfmcf	22	0.616018	0.000000
semimcfmcf	23	0.610812	0.000000
semimcfraeke	0	0.918196	0.000000
semimcfraeke	1	0.924940	0.000000
semimcfraeke	2	0.672026	0.000000
semimcfraeke	3	0.711554	0.000000
semimcfraeke	4	0.717647	0.000000
semimcfraeke	5	0.732947	0.000000
semimcfraeke	6	0.733287	0.000000
semimcfraeke	7	0.728397	0.000000
semimcfraeke	8	0.731951	0.000000
semimcfraeke	9	0.705268	0.000000
semimcfraeke	10	0.699671	0.000000
semimcfraeke	11	0.696399	0.000000
semimcfraeke	12	0.702698	0.000000
semimcfraeke	13	0.682440	0.000000
semimcfraeke	14	0.694228	0.000000
semimcfraeke	15	0.724777	0.000000
semimcfraeke	16	0.724731	0.000000
semimcfraeke	17	0.691800	0.000000
semimcfraeke	18	0.669677	0.000000
semimcfraeke	19	0.654269	0.000000
semimcfraeke	20	0.651062	0.000000
semimcfraeke	21	0.666990	0.000000
semimcfraeke	22	0.654546	0.000000
semimcfraeke	23	0.651564	0.000000
semimcfvlb	0	0.918196	0.000000
