# solver	iter	mean-exp-congestion	stddev
ecmp	0	0.115346	0.000000
ecmp	1	0.113265	0.000000
ecmp	2	0.112037	0.000000
ecmp	3	0.098574	0.000000
ecmp	4	0.088287	0.000000
ecmp	5	0.094676	0.000000
ecmp	6	0.086788	0.000000
ecmp	7	0.087195	0.000000
ecmp	8	0.092641	0.000000
ecmp	9	0.096007	0.000000
ecmp	10	0.097455	0.000000
ecmp	11	0.099169	0.000000
ecmp	12	0.106989	0.000000
ecmp	13	0.108721	0.000000
ecmp	14	0.110994	0.000000
ecmp	15	0.099234	0.000000
ecmp	16	0.097938	0.000000
ecmp	17	0.113302	0.000000
ecmp	18	0.115644	0.000000
ecmp	19	0.119027	0.000000
ecmp	20	0.121077	0.000000
ecmp	21	0.113731	0.000000
ecmp	22	0.122081	0.000000
ecmp	23	0.123754	0.000000
ksp	0	0.171293	0.000000
ksp	1	0.168148	0.000000
ksp	2	0.166429	0.000000
ksp	3	0.146732	0.000000
ksp	4	0.131387	0.000000
ksp	5	0.140776	0.000000
ksp	6	0.129142	0.000000
ksp	7	0.129492	0.000000
ksp	8	0.137439	0.000000
ksp	9	0.142370	0.000000
ksp	10	0.144424	0.000000
ksp	11	0.146987	0.000000
ksp	12	0.158478	0.000000
ksp	13	0.161586	0.000000
ksp	14	0.164778	0.000000
ksp	15	0.147542	0.000000
ksp	16	0.145583	0.000000
ksp	17	0.168435	0.000000
ksp	18	0.172039	0.000000
ksp	19	0.176792	0.000000
ksp	20	0.179868	0.000000
ksp	21	0.168908	0.000000
ksp	22	0.181271	0.000000
ksp	23	0.183786	0.000000
mcf	0	0.166153	0.000000
mcf	1	0.168083	0.000000
mcf	2	0.162995	0.000000
mcf	3	0.165030	0.000000
mcf	4	0.130618	0.000000
mcf	5	0.135746	0.000000
mcf	6	0.135200	0.000000
mcf	7	0.135457	0.000000
mcf	8	0.145188	0.000000
mcf	9	0.143641	0.000000
mcf	10	0.142267	0.000000
mcf	11	0.147414	0.000000
mcf	12	0.158327	0.000000
mcf	13	0.162128	0.000000
mcf	14	0.166400	0.000000
mcf	15	0.146137	0.000000
mcf	16	0.142439	0.000000
mcf	17	0.171572	0.000000
mcf	18	0.169872	0.000000
mcf	19	0.171888	0.000000
mcf	20	0.192516	0.000000
mcf	21	0.166713	0.000000
mcf	22	0.174974	0.000000
mcf	23	0.181356	0.000000
raeke	0	0.145533	0.000000
raeke	1	0.142887	0.000000
raeke	2	0.141376	0.000000
raeke	3	0.155743	0.000000
raeke	4	0.141334	0.000000
raeke	5	0.152237	0.000000
raeke	6	0.137469	0.000000
raeke	7	0.138442	0.000000
raeke	8	0.147058	0.000000
raeke	9	0.150711	0.000000
raeke	10	0.154385	0.000000
raeke	11	0.157286	0.000000
raeke	12	0.170266	0.000000
raeke	13	0.173625	0.000000
raeke	14	0.175591	0.000000
raeke	15	0.156338	0.000000
raeke	16	0.154286	0.000000
raeke	17	0.179236	0.000000
raeke	18	0.185779	0.000000
raeke	19	0.190799	0.000000
raeke	20	0.190881	0.000000
raeke	21	0.180097	0.000000
raeke	22	0.193275	0.000000
raeke	23	0.196928	0.000000
semimcfecmp	0	0.115346	0.000000
semimcfecmp	1	0.113265	0.000000
semimcfecmp	2	0.112037	0.000000
semimcfecmp	3	0.137818	0.000000
semimcfecmp	4	0.123596	0.000000
semimcfecmp	5	0.132571	0.000000
semimcfecmp	6	0.121646	0.000000
semimcfecmp	7	0.122278	0.000000
semimcfecmp	8	0.129775	0.000000
semimcfecmp	9	0.134651	0.000000
semimcfecmp	10	0.136634	0.000000
semimcfecmp	11	0.138874	0.000000
semimcfecmp	12	0.149659	0.000000
semimcfecmp	13	0.152422	0.000000
semimcfecmp	14	0.155184	0.000000
semimcfecmp	15	0.138752	0.000000
semimcfecmp	16	0.137187	0.000000
semimcfecmp	17	0.158717	0.000000
semimcfecmp	18	0.162280	0.000000
semimcfecmp	19	0.167221	0.000000
semimcfecmp	20	0.170124	0.000000
semimcfecmp	21	0.159368	0.000000
semimcfecmp	22	0.170836	0.000000
semimcfecmp	23	0.173261	0.000000
semimcfksp	0	0.141152	0.000000
semimcfksp	1	0.132330	0.000000
semimcfksp	2	0.133264	0.000000
semimcfksp	3	0.147675	0.000000
semimcfksp	4	0.132441	0.000000
semimcfksp	5	0.141835	0.000000
semimcfksp	6	0.130078	0.000000
semimcfksp	7	0.130410	0.000000
semimcfksp	8	0.138474	0.000000
semimcfksp	9	0.143898	0.000000
semimcfksp	10	0.145875	0.000000
semimcfksp	11	0.147840	0.000000
semimcfksp	12	0.159601	0.000000
semimcfksp	13	0.163081	0.000000
semimcfksp	14	0.166080	0.000000
semimcfksp	15	0.147942	0.000000
semimcfksp	16	0.146424	0.000000
semimcfksp	17	0.169396	0.000000
semimcfksp	18	0.173264	0.000000
semimcfksp	19	0.178334	0.000000
semimcfksp	20	0.181505	0.000000
semimcfksp	21	0.169834	0.000000
semimcfksp	22	0.182069	0.000000
semimcfksp	23	0.184861	0.000000
semimcfmcf	0	0.166153	0.000000
semimcfmcf	1	0.164264	0.000000
semimcfmcf	2	0.161770	0.000000
semimcfmcf	3	0.207854	0.000000
semimcfmcf	4	0.186101	0.000000
semimcfmcf	5	0.200086	0.000000
semimcfmcf	6	0.184410	0.000000
semimcfmcf	7	0.185850	0.000000
semimcfmcf	8	0.196673	0.000000
semimcfmcf	9	0.202759	0.000000
semimcfmcf	10	0.206078	0.000000
semimcfmcf	11	0.208985	0.000000
semimcfmcf	12	0.225857	0.000000
semimcfmcf	13	0.230318	0.000000
semimcfmcf	14	0.233842	0.000000
semimcfmcf	15	0.209794	0.000000
semimcfmcf	16	0.207244	0.000000
semimcfmcf	17	0.239831	0.000000
semimcfmcf	18	0.250160	0.000000
semimcfmcf	19	0.256632	0.000000
semimcfmcf	20	0.256348	0.000000
semimcfmcf	21	0.239940	0.000000
semimcfmcf	22	0.263337	0.000000
semimcfmcf	23	0.262690	0.000000
semimcfraeke	0	0.134089	0.000000
semimcfraeke	1	0.141881	0.000000
semimcfraeke	2	0.141455	0.000000
semimcfraeke	3	0.150236	0.000000
semimcfraeke	4	0.135220	0.000000
semimcfraeke	5	0.144329	0.000000
semimcfraeke	6	0.132805	0.000000
semimcfraeke	7	0.131848	0.000000
semimcfraeke	8	0.140052	0.000000
semimcfraeke	9	0.145665	0.000000
semimcfraeke	10	0.147421	0.000000
semimcfraeke	11	0.147411	0.000000
semimcfraeke	12	0.161480	0.000000
semimcfraeke	13	0.165042	0.000000
semimcfraeke	14	0.167673	0.000000
semimcfraeke	15	0.148012	0.000000
semimcfraeke	16	0.146496	0.000000
semimcfraeke	17	0.171720	0.000000
semimcfraeke	18	0.176147	0.000000
semimcfraeke	19	0.175970	0.000000
semimcfraeke	20	0.183732	0.000000
semimcfraeke	21	0.172137	0.000000
semimcfraeke	22	0.182481	0.000000
semimcfraeke	23	0.187627	0.000000
semimcfvlb	0	0.136631	0.000000
semimcfvlb	1	0.139156	0.000000
semimcfvlb	2	0.139665	0.000000
semimcfvlb	3	0.146953	0.000000
semimcfvlb	4	0.131688	0.000000
semimcfvlb	5	0.140895	0.000000
